Protein_Group	Genes	SAX_72001_M1_vs_RAW_72001_M1_logFC	SAX_72001_M1_vs_RAW_72001_M1_pval	Removed?	Contaminant?
O00400	SLC33A1	4.69068914568827	1.73037816006048e-18	No	No
O00408	PDE2A	5.10879816665212	1.06779657978898e-07	No	No
O00410	IPO5	9.08168668476757	2.20013855085454e-23	No	No
O00425	IGF2BP3	5.62417069295143	5.2643516074072e-20	No	No
O00429	DNM1L	6.2577366532467	2.43441484767521e-14	No	No
O00442	RTCA	6.66003800549495	1.24575395243911e-14	No	No
O00453	LST1	3.87685726026679	4.2997296199966e-11	No	No
O00458	IFRD1	3.6292284768144	6.8646099648707705e-15	No	No
O00461	GOLIM4	8.66202237607246	6.82414041644346e-28	No	No
O00468	AGRN	8.0111171383411	9.71622777145488e-25	No	No
O00469	PLOD2	7.44564233294	8.96787627867726e-08	No	No
O00471	EXOC5	7.19672166034723	7.9473820395292e-15	No	No
O00481	BTN3A1	2.92570282339766	7.91378189030327e-10	No	No
O00483	NDUFA4	8.66769413072212	2.5651862139071998e-23	No	No
O00487	PSMD14	9.80146304610676	4.4291204394951896e-33	No	No
O00499	BIN1	4.09492057506095	8.272584257805601e-10	No	No
O00501	CLDN5	6.57835755824719	9.253026613407301e-21	No	No
O00505	KPNA3	6.4514453097832	6.080475129401081e-14	No	No
O00507	USP9Y	5.32026195110192	1.43563288286539e-20	No	No
O00534	VWA5A	9.54948049091601	3.04843811803204e-21	No	No
O00559	EBAG9	4.20618683554243	3.8820867921556e-17	No	No
O00560	SDCBP	9.46683836294031	2.5556264631900097e-30	No	No
O00562	PITPNM1	4.79362681968606	7.92885314951116e-07	No	No
O00571	DDX3X	8.26794559743764	1.1088527943311001e-21	No	No
O00584	RNASET2	2.39308053223757	4.37796742672911e-05	No	No
O00587	MFNG	4.55014429889978	3.3008144988283497e-12	No	No
O00592	PODXL	5.81900560555489	1.58451623343256e-24	No	No
O00629	KPNA4	7.18520757157631	1.13133710966661e-20	No	No
O00743	PPP6C	10.6228227494487	1.89321095321192e-27	No	No
O00746	NME4	4.66190661286279	7.27840691570057e-15	No	No
O00748	CES2	2.83317783440152	0.0046313094529512	No	No
O00754	MAN2B1	6.82157958162034	1.3317042523322199e-12	No	No
O14498	ISLR	2.50183153534655	7.01886490298151e-08	No	No
O14521	SDHD	6.27017096429783	1.97151563302522e-23	No	No
O14523	C2CD2L	9.3351927076225	5.08805290340348e-27	No	No
O14530	TXNDC9	6.05463299521249	5.1459421951824e-15	No	No
O14545	TRAFD1	10.1985306382025	2.9571405382421804e-19	No	No
O14548	COX7A2L	6.52072866684225	5.59235269906408e-20	No	No
O14561	NDUFAB1	6.28625468424474	1.1372578642358902e-19	No	No
O14579	COPE	10.6155779341602	1.18976031158237e-31	No	No
O14594	NCAN	6.75655928024918	3.7449065599541504e-25	No	No
O14617	AP3D1	10.5279002311469	1.01926480121275e-19	No	No
O14618	CCS	8.43871297942723	8.06646705558452e-13	No	No
O14639	ABLIM1	7.82498210428591	1.59901895139402e-25	No	No
O14653	GOSR2	7.53134020133267	3.0710244106947003e-25	No	No
O14656	TOR1A	7.48168625755176	4.2144102067574497e-16	No	No
O14662	STX16	6.52983905809611	3.7891723644764e-18	No	No
O14672	ADAM10	8.70016104360162	2.58154862963786e-23	No	No
O14681	EI24	3.4165306636662	2.52089197064152e-05	No	No
O14727	APAF1	5.3194211184482	3.952070906185421e-15	No	No
O14730	RIOK3	3.88450858690307	6.04264091473141e-10	No	No
O14734	ACOT8	7.8067357009852	8.6034674812816e-23	No	No
O14735	CDIPT	7.17894348326568	5.836822270656039e-13	No	No
O14737	PDCD5	6.69296623164368	3.37225511587555e-10	No	No
O14744	PRMT5	8.80187135600347	1.00606523373752e-28	No	No
O14745	SLC9A3R1	5.72670919288586	5.1908240945424e-12	No	No
O14773	TPP1	9.2294974924395	3.1357115602595096e-11	No	No
O14775	GNB5	5.45397880567627	5.7163125869267e-17	No	No
O14786	NRP1	5.63209834960562	7.7633459185747e-22	No	No
O14787	TNPO2	6.77827207237041	8.039122627454491e-10	No	No
O14793	MSTN	4.2097716363334	5.03437329702088e-06	No	No
O14817	TSPAN4	3.96660490715321	2.9704536675332198e-12	No	No
O14818	PSMA7	8.35666762564609	1.34014690418785e-21	No	No
O14828	SCAMP3	9.03936937818685	1.6342857815716e-25	No	No
O14841	OPLAH	8.54041749820092	4.2185198559243405e-20	No	No
O14867	BACH1	3.09327857142312	0.0017853342196221	No	No
O14874	BCKDK	6.00541753638951	1.72391547064576e-14	No	No
O14879	IFIT3	2.5237315852422	2.88421785285351e-06	No	No
O14880	MGST3	6.69251550060409	6.35524577861909e-18	No	No
O14907	TAX1BP3	3.8125992219948	6.97000751663901e-13	No	No
O14908	GIPC1	5.18079695155723	7.21135532558197e-16	No	No
O14917	PCDH17	5.20444611265582	2.16166333512551e-12	No	No
O14920	IKBKB	9.06774156316986	1.9982529321553998e-23	No	No
O14933	UBE2L6	3.76021165945875	5.2829728315916703e-14	No	No
O14949	UQCRQ	7.13095306632423	1.85814078267963e-20	No	No
O14957	UQCR11	7.30875529160858	6.74210759036193e-26	No	No
O14964	HGS	7.47508667891636	2.47718578848823e-22	No	No
O14972	VPS26C	5.67034939453938	2.22103889530849e-18	No	No
O14974	PPP1R12A	11.5683524853392	1.49005354023767e-32	No	No
O14975	SLC27A2	2.86117739438047	0.0001131866881488	No	No
O14976	GAK	12.4136056418145	1.8793504425895802e-24	No	No
O14979	HNRNPDL	4.36118118928507	2.4361018267804302e-09	No	No
O14980	XPO1	9.62242378519925	1.03137988566226e-22	No	No
O15013	ARHGEF10	6.36891216737939	1.1984216850889e-06	No	No
O15021	MAST4	5.28026237781605	2.2295899712212e-05	No	No
O15027	SEC16A	9.00012420548309	5.83666970881036e-20	No	No
O15031	PLXNB2	4.30989457396425	3.9167937423988494e-11	No	No
O15040	TECPR2	3.74029351295262	1.69771847941021e-08	No	No
O15067	PFAS	8.1068264157802	7.32696793294515e-16	No	No
O15084	ANKRD28	8.72141724966183	2.18742462235353e-26	No	No
O15111	CHUK	9.74772577095831	2.76943232135828e-19	No	No
O15116	LSM1	8.76768339537699	3.73338724517048e-26	No	No
O15117	FYB1	8.13533201775176	5.0542859584389896e-30	No	No
O15118	NPC1	2.88397851610434	0.0002190776976639	No	No
O15120	AGPAT2	3.87665289142737	3.90352180420841e-13	No	No
O15126	SCAMP1	7.63254156719202	1.84698268484899e-20	No	No
O15127	SCAMP2	9.61268184126095	3.41386890656728e-23	No	No
O15143	ARPC1B	5.04164639587748	1.36271768636962e-13	No	No
O15144	ARPC2	5.18156787384536	1.06899057560845e-17	No	No
O15145	ARPC3	4.96460131127952	2.12293836325142e-16	No	No
O15155	BET1	7.40418015213594	6.55111774049245e-23	No	No
O15162	PLSCR1	5.60995375914525	6.8326964116591196e-18	No	No
O15173	PGRMC2	7.10071728585983	3.92808906546343e-21	No	No
O15194	CTDSPL	7.00386343947962	1.8583200756376302e-21	No	No
O15204	ADAMDEC1	3.60271390457669	2.32656192361111e-05	No	No
O15211	RGL2	4.54920070162565	4.9820840347181294e-12	No	No
O15212	PFDN6	8.88004073770778	1.73998163820456e-25	No	No
O15228	GNPAT	5.90721474755879	1.2973809086070501e-23	No	No
O15230	LAMA5	8.76057505692526	4.76648756395624e-13	No	No
O15231	ZNF185	8.38222043982023	8.3295950835998e-25	No	No
O15239	NDUFA1	6.80465022244253	1.24416745171985e-23	No	No
O15240	VGF	8.13963153530433	2.38083792911383e-29	No	No
O15254	ACOX3	3.56682771437307	6.06664607358599e-12	No	No
O15258	RER1	5.28128900310576	1.10551770106072e-18	No	No
O15260	SURF4	9.95837443394788	2.5325818316847904e-25	No	No
O15269	SPTLC1	8.56702399798149	1.17605349307181e-21	No	No
O15270	SPTLC2	5.97708317600632	1.9386349057837e-20	No	No
O15294	OGT	5.68675526020246	7.94079558539989e-14	No	No
O15305	PMM2	3.23421279048214	2.03080520082911e-07	No	No
O15321	TM9SF1	4.30270716568096	1.6191030847091e-11	No	No
O15327	INPP4B	10.6622882894193	1.2085076695732899e-22	No	No
O15357	INPPL1	9.72983614047704	1.5678122013114898e-30	No	No
O15371	EIF3D	10.2289426931187	2.1125884621921803e-31	No	No
O15372	EIF3H	7.85515425414697	1.0203861952936001e-18	No	No
O15382	BCAT2	6.8424838279312	2.3908549912595402e-20	No	No
O15400	STX7	6.32947747900436	3.5111853371925904e-21	No	No
O15427	SLC16A3	9.02725917333917	2.28612795201478e-28	No	No
O15431	SLC31A1	3.741370268746	9.015132949886921e-15	No	No
O15438	ABCC3	4.01786496981035	1.58725033020242e-07	No	No
O15439	ABCC4	9.935477490606	1.9804876468967e-24	No	No
O15498	YKT6	6.62712739322727	1.65812688979236e-14	No	No
O15511	ARPC5	5.78178481317694	6.40447926974442e-16	No	No
O15530	PDPK1	3.69859284664455	3.2105531949633005e-10	No	No
O15533	TAPBP	10.9105660779151	6.95320118407457e-30	No	No
O15551	CLDN3	4.66543315116638	4.44636713464636e-13	No	No
O43149	ZZEF1	10.4981127489249	1.07284174731465e-24	No	No
O43150	ASAP2	10.8623677808634	5.8160427139886594e-30	No	No
O43156	TTI1	2.77904815006087	0.0029982532058862	No	No
O43157	PLXNB1	6.3413177744033	5.9917750746152e-19	No	No
O43169	CYB5B	7.46595929218957	2.86659363707031e-17	No	No
O43175	PHGDH	3.16851306964639	3.97494644754446e-05	No	No
O43181	NDUFS4	8.40773701785682	1.0677331335313e-22	No	No
O43182	ARHGAP6	8.30656629087144	7.504204606140081e-24	No	No
O43236	SEPTIN4	2.80563822296692	2.30949985326636e-07	No	No
O43237	DYNC1LI2	8.00635526103046	2.27557675490264e-21	No	No
O43242	PSMD3	8.15044029691976	7.90762519074059e-12	No	No
O43252	PAPSS1	2.61433529371003	6.77430849258536e-07	No	No
O43264	ZW10	7.18269312446024	7.416782251187949e-16	No	No
O43278	SPINT1	2.58175013201381	0.0001334991695704	No	No
O43291	SPINT2	3.51322501009311	7.910683058885911e-09	No	No
O43294	TGFB1I1	7.39205413925016	1.6462395231562902e-23	No	No
O43304	SEC14L5	7.36387848700517	2.80350289260046e-26	No	No
O43306	ADCY6	9.25655508554947	6.66378585324458e-23	No	No
O43310	CTIF	4.23493134406171	1.48398563010983e-12	No	No
O43312	MTSS1	10.5373145623827	6.66399058156487e-28	No	No
O43314	PPIP5K2	5.78226568475391	2.61181839122664e-14	No	No
O43318	MAP3K7	7.24799021462806	3.66828579807889e-21	No	No
O43324	EEF1E1	7.42744765781439	1.33961498147995e-17	No	No
O43353	RIPK2	2.39348364954814	1.53135485966246e-06	No	No
O43396	TXNL1	8.46034199721182	2.68417936994606e-24	No	No
O43399	TPD52L2	5.25458523714302	2.56643857838649e-10	No	No
O43402	EMC8	4.43563575278834	7.8458598738038495e-16	No	No
O43405	COCH	2.94649062491935	0.0001673394169943	No	No
O43426	SYNJ1	3.75463820037652	5.91503529373645e-10	No	No
O43427	FIBP	8.38649346940204	7.17961368845635e-24	No	No
O43432	EIF4G3	8.42185431383316	5.369951243822291e-25	No	No
O43464	HTRA2	6.99222780591768	3.22835062150121e-14	No	No
O43488	AKR7A2	5.58933432442261	9.02382671464586e-15	No	No
O43491	EPB41L2	5.43990027419452	1.29090133595674e-15	No	No
O43493	TGOLN2	3.81709697163031	1.7863426210833e-15	No	No
O43504	LAMTOR5	8.70663035474066	1.31461047288576e-28	No	No
O43505	B4GAT1	3.55885925335521	6.4589241252839e-13	No	No
O43516	WIPF1	11.0711494643065	3.37479591111514e-29	No	No
O43524	FOXO3	2.5403596569341	9.03213335288304e-09	No	No
O43529	CHST10	3.19983727977931	1.1198980022633e-07	No	No
O43561	LAT	8.7501166243559	6.70846335896034e-26	No	No
O43572	AKAP10	5.11695686757965	2.17740239935779e-19	No	No
O43583	DENR	4.62318554687922	2.917358955596e-06	No	No
O43592	XPOT	6.92925614542085	2.21456488406055e-15	No	No
O43598	DNPH1	4.52615875438013	5.17178971590487e-12	No	No
O43615	TIMM44	9.09319580630737	2.47301013100503e-22	No	No
O43617	TRAPPC3	7.85118907090154	8.919460869462029e-28	No	No
O43633	CHMP2A	6.12280170983355	9.60811038911057e-16	No	No
O43639	NCK2	6.93446839468276	5.4416761585616e-26	No	No
O43665	RGS10	4.36226598670093	1.03786230520031e-10	No	No
O43674	NDUFB5	2.7149338477468	2.66988313697304e-07	No	No
O43676	NDUFB3	8.16955527735208	3.83155201329301e-27	No	No
O43678	NDUFA2	7.40292544743411	1.79190215203451e-23	No	No
O43681	GET3	9.18931413299644	1.2047301680809599e-26	No	No
O43707	ACTN4	7.04749255909385	2.5495675343261e-30	No	No
O43708	GSTZ1	6.38344099068641	1.52380319623056e-21	No	No
O43741	PRKAB2	8.02529452953693	1.2036210600937e-16	No	No
O43747	AP1G1	8.135510642366	1.00812743661003e-17	No	No
O43752	STX6	6.05724439060798	6.42466912189484e-16	No	No
O43760	SYNGR2	5.94467780091085	1.77727021447339e-17	No	No
O43765	SGTA	8.1857133132532	1.02445580229435e-23	No	No
O43768	ENSA	2.98187799005763	1.88974115521894e-05	No	No
O43772	SLC25A20	7.21053421241172	1.8552444010025398e-22	No	No
O43776	NARS1	7.42604458913462	9.38989210140838e-15	No	No
O43809	NUDT21	3.36242347804392	1.5412816594091002e-10	No	No
O43813	LANCL1	4.49321163653296	4.984824027584e-16	No	No
O43815	STRN	11.2782614369859	1.32201110285266e-28	No	No
O43826	SLC37A4	2.86218309554387	0.0006953240793675	No	No
O43837	IDH3B	8.09299243968221	2.1917096155290297e-18	No	No
O43847	NRDC	8.9396887088245	1.29249260385041e-17	No	No
O43852	CALU	4.68934594924691	7.50081873662387e-14	No	No
O43861	ATP9B	3.20867106070846	4.29704226027605e-06	No	No
O43865	AHCYL1	5.98636023138002	2.0904962206001197e-11	No	No
O43866	CD5L	2.83907879615854	5.82724774505314e-06	No	No
O43897	TLL1	2.46228886460069	0.0005358517086918	No	No
O43920	NDUFS5	7.98539280915057	2.4064182829763603e-25	No	No
O43933	PEX1	4.31829026771762	2.6744229197719804e-09	No	No
O60220	TIMM8A	2.29451067439918	1.60730805585521e-06	No	No
O60229	KALRN	12.8934649950388	3.7524827114754696e-33	No	No
O60234	GMFG	3.78167837874096	1.2596044390168202e-09	No	No
O60240	PLIN1	9.44964853255402	1.61375898317977e-30	No	No
O60243	HS6ST1	4.05295499524135	1.5489740496619501e-10	No	No
O60245	PCDH7	7.0364998100337	3.5564269738264604e-23	No	No
O60256	PRPSAP2	10.5018343820648	3.1733629470768e-19	No	No
O60262	GNG7	4.36505848049771	1.94942942198691e-17	No	No
O60266	ADCY3	2.7273288458124	2.78547582525956e-05	No	No
O60268	KIAA0513	10.336341351229	7.52709814939234e-34	No	No
O60271	SPAG9	7.11377398756351	1.05619043243731e-26	No	No
O60279	SUSD5	7.22389958286659	1.5109180665072998e-19	No	No
O60313	OPA1	9.35652901916865	8.59177282231649e-24	No	No
O60330	PCDHGA12	4.80212718753969	4.1138414532294e-06	No	No
O60331	PIP5K1C	8.05694067079378	1.12988917360848e-25	No	No
O60333	KIF1B	2.2971523337989	5.22630841257339e-05	No	No
O60437	PPL	9.2561060448891	5.28955172518929e-26	No	No
O60449	LY75	4.54430315874368	5.79331357336791e-05	No	No
O60462	NRP2	7.4709427228194	2.02854981728343e-21	No	No
O60476	MAN1A2	4.65179795165367	5.32412537468638e-18	No	No
O60488	ACSL4	7.25988421221959	4.152984015990741e-25	No	No
O60493	SNX3	3.6281090862925	4.08325693752942e-09	No	No
O60496	DOK2	10.1777867292344	1.10141844574561e-33	No	No
O60502	OGA	7.02479978020516	6.37441976252487e-10	No	No
O60506	SYNCRIP	8.45684475615495	2.45762374247158e-26	No	No
O60507	TPST1	4.27451614546516	1.21348379599317e-08	No	No
O60524	NEMF	5.39770394560437	9.16998042204252e-10	No	No
O60547	GMDS	6.81133749777678	2.49790980029667e-12	No	No
O60568	PLOD3	8.70358455798778	3.2903908811049e-19	No	No
O60573	EIF4E2	3.74343167024113	2.9665671732327996e-12	No	No
O60610	DIAPH1	6.59783263202878	1.08978261832937e-24	No	No
O60613	SELENOF	6.55971872247638	1.15864508913846e-18	No	No
O60645	EXOC3	7.36436888208015	5.30930458104963e-24	No	No
O60664	PLIN3	5.40964644922891	5.82087364025406e-08	No	No
O60669	SLC16A7	6.782391291045	3.62811667569897e-24	No	No
O60674	JAK2	8.77229650901507	2.59928411234374e-28	No	No
O60678	PRMT3	2.89010838499039	1.09091572482244e-07	No	No
O60684	KPNA6	5.21589280023795	4.5037177947074695e-12	No	No
O60701	UGDH	3.44705553455235	0.0005050547500025	No	No
O60704	TPST2	9.7206694357543	7.71133060404982e-29	No	No
O60716	CTNND1	7.2604019025448	2.8241702856531397e-18	No	No
O60749	SNX2	10.6595864380778	7.314164595364399e-35	No	No
O60762	DPM1	7.83936441298281	1.17324749165047e-21	No	No
O60763	USO1	6.74353808784424	2.40215407097432e-21	No	No
O60784	TOM1	7.01997138978677	2.32860814331574e-08	No	No
O60826	CCDC22	5.51529577937106	1.5804139804688998e-13	No	No
O60831	PRAF2	7.64380426484053	7.243485879271509e-30	No	No
O60841	EIF5B	8.53813248470241	1.02537903696695e-20	No	No
O60844	ZG16	8.0779701809611	1.1867450593839799e-11	No	No
O60884	DNAJA2	8.82239676790943	2.4950252290164298e-26	No	No
O60888	CUTA	4.81327717125696	1.76785940967374e-17	No	No
O60890	OPHN1	6.78613987362054	2.8499329453359203e-15	No	No
O60925	PFDN1	8.04474646955213	5.80821372118568e-21	No	No
O60927	PPP1R11	3.99279066097863	3.87658469667721e-10	No	No
O75019	LILRA1	3.66725373722107	1.93477203080835e-06	No	No
O75023	LILRB5	2.43987078700077	1.06059856476454e-05	No	No
O75027	ABCB7	5.95761381211756	5.3635772588863e-15	No	No
O75044	SRGAP2	3.45965293504213	8.74172603000864e-08	No	No
O75061	DNAJC6	4.26243416895701	1.33647219146754e-14	No	No
O75063	FAM20B	3.45903386171809	5.03591810183953e-06	No	No
O75069	TMCC2	5.71683834900686	5.202857998449229e-16	No	No
O75083	WDR1	4.68703382732099	1.87830381276316e-16	No	No
O75095	MEGF6	3.60004452797768	4.81840599169851e-12	No	No
O75113	N4BP1	5.83662194867675	1.5412107213535298e-11	No	No
O75116	ROCK2	8.72303834169893	2.03834912770845e-24	No	No
O75122	CLASP2	6.97273988697542	2.31240876370816e-24	No	No
O75131	CPNE3	5.09247062145288	9.51109204426329e-13	No	No
O75143	ATG13	6.36092029023222	1.25973601844461e-15	No	No
O75154	RAB11FIP3	6.85430675066836	2.77658600090184e-17	No	No
O75165	DNAJC13	7.86000487142748	1.33702466794532e-14	No	No
O75167	PHACTR2	4.09183129956712	3.30198050419659e-14	No	No
O75170	PPP6R2	8.49747803375707	1.33116210092068e-10	No	No
O75175	CNOT3	9.5666825306595	6.18272773075502e-13	No	No
O75190	DNAJB6	5.83997927491028	2.73003820318018e-22	No	No
O75197	LRP5	8.52464812757498	1.0163779695812e-29	No	No
O75208	COQ9	3.46085394392343	4.42608013325061e-07	No	No
O75223	GGCT	2.45773443210236	0.0022481092884888	No	No
O75251	NDUFS7	6.13967912116681	4.2329230901498406e-15	No	No
O75298	RTN2	10.1360336953434	3.81973162558912e-25	No	No
O75306	NDUFS2	8.84797742589536	1.8276497013653098e-30	No	No
O75309	CDH16	9.0705691081503	2.60924473264819e-28	No	No
O75312	ZPR1	7.27350195472444	1.0778948682838102e-15	No	No
O75323	NIPSNAP2	7.48020917798629	1.0843387858217799e-26	No	No
O75324	SNN	3.72347344860169	2.7142025436462398e-11	No	No
O75339	CILP	4.03805769779411	1.92747528496099e-12	No	No
O75340	PDCD6	4.05446288761984	2.58639295994508e-05	No	No
O75347	TBCA	4.80459307552505	3.76583365234926e-09	No	No
O75348	ATP6V1G1	7.29779929476696	2.86300496899105e-18	No	No
O75351	VPS4B	8.07666069706431	2.4754389923860102e-20	No	No
O75352	MPDU1	7.75507229508934	2.57795237590282e-24	No	No
O75356	ENTPD5	7.99841500062787	2.03447000965711e-12	No	No
O75368	SH3BGRL	3.55692910046232	7.418922429756951e-09	No	No
O75369	FLNB	8.5098931118811	3.4362016755960803e-09	No	No
O75379	VAMP4	6.3237056880175	2.21394485835442e-24	No	No
O75380	NDUFS6	4.94568481471144	1.87351451883392e-19	No	No
O75381	PEX14	5.1599530804614	2.06363471961133e-17	No	No
O75382	TRIM3	3.18351151067141	1.02291543071584e-10	No	No
O75390	CS	6.90558770802988	3.3473555679405205e-15	No	No
O75396	SEC22B	7.16826732948284	1.3152863469977601e-23	No	No
O75410	TACC1	9.242423477142	2.00956995976999e-23	No	No
O75427	LRCH4	6.11980997103788	6.422196620608451e-15	No	No
O75431	MTX2	5.8065705557316	4.83662403120219e-19	No	No
O75436	VPS26A	6.80295606256035	3.76465352830704e-21	No	No
O75438	NDUFB1	6.76707232770581	4.29966472854882e-25	No	No
O75439	PMPCB	5.26649436472232	4.7584507483516195e-12	No	No
O75477	ERLIN1	5.84774691541012	2.24295800859345e-14	No	No
O75487	GPC4	5.81158006406295	2.33314906669856e-20	No	No
O75489	NDUFS3	10.2359912717974	1.46460732011588e-27	No	No
O75506	HSBP1	5.09418157664934	4.84769264573263e-12	No	No
O75521	ECI2	7.44709720972921	7.22269729293996e-21	No	No
O75531	BANF1	8.25105840712401	2.53296723888407e-27	No	No
O75534	CSDE1	7.27813705460801	1.5448480492627502e-20	No	No
O75558	STX11	8.14016993927557	4.3292647180895196e-26	No	No
O75563	SKAP2	9.18592540754375	9.20670083200316e-31	No	No
O75581	LRP6	3.54439305718837	1.6351067649084302e-09	No	No
O75592	MYCBP2	8.6902203966112	1.31627966034307e-21	No	No
O75608	LYPLA1	4.17598203701746	4.08441051291195e-10	No	No
O75629	CREG1	4.46803906482811	5.87001583902686e-13	No	No
O75663	TIPRL	7.14813888443202	4.52948130439357e-23	No	No
O75674	TOM1L1	8.7723420524939	1.4736091790416099e-12	No	No
O75688	PPM1B	7.21397956622804	5.11162202485697e-20	No	No
O75695	RP2	8.90775604191011	6.128226235530449e-30	No	No
O75718	CRTAP	6.73911878683282	4.97199117582156e-16	No	No
O75746	SLC25A12	5.02934368948817	5.1508747959699205e-09	No	No
O75752	B3GALNT1	7.78122290632964	1.7700434019060602e-24	No	No
O75787	ATP6AP2	8.41113494699156	5.64621764841334e-22	No	No
O75791	GRAP2	11.171262877381	2.15800104572155e-28	No	No
O75821	EIF3G	8.89203571365915	6.25602190113474e-26	No	No
O75822	EIF3J	6.71990518638475	4.392456639092121e-25	No	No
O75832	PSMD10	6.2763359626882	5.64328702308927e-19	No	No
O75843	AP1G2	5.1224332189212	2.18166996359786e-16	No	No
O75844	ZMPSTE24	9.20328548550884	6.41522376804578e-24	No	No
O75874	IDH1	3.8257346438648	3.8477256209421e-08	No	No
O75880	SCO1	5.23669091319312	4.39374518793586e-16	No	No
