Protein_Group	Genes	SAX_22001_M3_vs_RAW_22001_M3_logFC	SAX_22001_M3_vs_RAW_22001_M3_pval	Removed?	Contaminant?
O00264	PGRMC1	6.52670821877414	1.3783551647051702e-19	No	No
O00273	DFFA	2.91603566631081	4.89307301205742e-09	No	No
O00299	CLIC1	5.17545073033051	2.11930676044211e-18	No	No
O00303	EIF3F	10.299720329738	5.08291695652332e-30	No	No
O00330	PDHX	8.02037986000004	2.5774463006229e-17	No	No
O00339	MATN2	7.70626074355302	4.9195769355876095e-12	No	No
O00399	DCTN6	7.2394301670354	2.5460824137190497e-16	No	No
O00400	SLC33A1	5.57099643713765	7.3573757465489e-22	No	No
O00408	PDE2A	7.43792848843298	2.43098115171856e-12	No	No
O00410	IPO5	11.3473015714728	3.25553121766323e-28	No	No
O00421	CCRL2	2.5590559483206	4.65254990474341e-08	No	No
O00425	IGF2BP3	5.81906415005045	1.1223214282662901e-20	No	No
O00429	DNM1L	7.30218467761036	5.5320222979771e-17	No	No
O00442	RTCA	7.17837329330975	6.75908505653697e-16	No	No
O00453	LST1	3.29577053791391	4.75481759875693e-09	No	No
O00461	GOLIM4	9.09076975286109	5.63568885863099e-29	No	No
O00468	AGRN	7.31415416026847	8.029623152360341e-23	No	No
O00469	PLOD2	9.06693191007872	5.23323815658762e-10	No	No
O00471	EXOC5	7.70304256578191	5.56873970945905e-16	No	No
O00483	NDUFA4	8.89993980195623	7.1404137357447e-24	No	No
O00487	PSMD14	9.60927062142058	1.28267443793413e-32	No	No
O00499	BIN1	5.41752287131361	9.30869082390455e-14	No	No
O00501	CLDN5	7.32407292189903	6.05494419619023e-23	No	No
O00505	KPNA3	6.38842735508156	8.71059465237083e-14	No	No
O00507	USP9Y	5.3391510973926	1.2212048984691401e-20	No	No
O00522	KRIT1	2.90515618714482	2.06865632066312e-07	No	No
O00534	VWA5A	10.0038755520113	3.47364118531664e-22	No	No
O00559	EBAG9	4.62447668751477	6.776345847129751e-19	No	No
O00560	SDCBP	8.98793732867478	3.861070095527e-29	No	No
O00562	PITPNM1	5.9847472898616	4.12881469660386e-09	No	No
O00571	DDX3X	8.57768393497891	1.9655641817562898e-22	No	No
O00584	RNASET2	2.73356926315258	4.67427286133175e-06	No	No
O00587	MFNG	4.45821650995607	6.512939350780989e-12	No	No
O00592	PODXL	10.0311384190318	6.0735851759139804e-37	No	No
O00629	KPNA4	5.83584211255287	9.54369966318144e-17	No	No
O00743	PPP6C	11.1220394500021	1.79036648927562e-28	No	No
O00746	NME4	5.9847727551555	2.35516032784525e-19	No	No
O00748	CES2	5.48515976792462	4.0933324126922e-07	No	No
O00754	MAN2B1	6.79828746219377	1.49745251864331e-12	No	No
O14521	SDHD	6.33710931475728	1.18015968454084e-23	No	No
O14523	C2CD2L	9.10325156159456	1.81838672529695e-26	No	No
O14530	TXNDC9	6.54742889863315	2.33575170554329e-16	No	No
O14545	TRAFD1	10.7059521076244	3.3727843475802804e-20	No	No
O14548	COX7A2L	7.07563075064397	1.3256012410130301e-21	No	No
O14561	NDUFAB1	7.16410243645705	2.78869987618003e-22	No	No
O14579	COPE	10.9082825626623	2.78884737333348e-32	No	No
O14594	NCAN	6.56282584154127	1.5727002164559e-24	No	No
O14617	AP3D1	12.0272986120073	2.21353180516879e-22	No	No
O14618	CCS	9.89415345630787	2.26094593180754e-15	No	No
O14639	ABLIM1	7.64871741428289	4.954775551945461e-25	No	No
O14653	GOSR2	7.65800007097327	1.3397061237256e-25	No	No
O14656	TOR1A	7.92467483088774	4.01711315296502e-17	No	No
O14657	TOR1B	2.2452316657414	4.94022839306013e-05	No	No
O14662	STX16	6.98366831230607	2.01878498461255e-19	No	No
O14672	ADAM10	7.12873645877248	2.5995797692914803e-19	No	No
O14681	EI24	2.68949025459928	0.0006532180739866	No	No
O14727	APAF1	5.84191507615798	9.41145715990565e-17	No	No
O14730	RIOK3	4.38237218167337	1.5225536964902598e-11	No	No
O14734	ACOT8	8.21389631384895	7.44333899114178e-24	No	No
O14735	CDIPT	8.07113157313544	7.99740084661303e-15	No	No
O14737	PDCD5	5.31359963712559	1.38101543853385e-07	No	No
O14744	PRMT5	7.27500924964215	1.51892265969068e-24	No	No
O14745	SLC9A3R1	6.34840615528301	1.45876314462606e-13	No	No
O14772	FPGT	2.36445400876682	5.02020195433368e-05	No	No
O14773	TPP1	7.17055991246834	3.659101156348e-08	No	No
O14775	GNB5	6.68701560062816	7.75211365558691e-21	No	No
O14786	NRP1	5.73934464088711	3.19792036014455e-22	No	No
O14787	TNPO2	6.80616226690973	7.14970598354242e-10	No	No
O14793	MSTN	4.46772701587944	1.6241720044234e-06	No	No
O14795	UNC13B	4.09655972092677	1.84408939495122e-07	No	No
O14817	TSPAN4	2.91705530535463	2.3915408074394e-08	No	No
O14818	PSMA7	7.97808046051022	1.1396146017901501e-20	No	No
O14828	SCAMP3	9.16670737142902	8.1303215251459e-26	No	No
O14841	OPLAH	8.08428391091524	4.86250828934291e-19	No	No
O14867	BACH1	2.7167880445572	0.005624190487518	No	No
O14874	BCKDK	5.80354165188317	6.15248510626955e-14	No	No
O14880	MGST3	8.00683230115226	2.1487545434524203e-21	No	No
O14907	TAX1BP3	3.90885988877535	2.89633562250523e-13	No	No
O14908	GIPC1	4.74087764803618	2.22724060779107e-14	No	No
O14917	PCDH17	5.67237205133388	1.04825864703247e-13	No	No
O14920	IKBKB	9.23845080249665	8.104310131919481e-24	No	No
O14933	UBE2L6	4.1777221538243	9.40344461162889e-16	No	No
O14949	UQCRQ	7.41595707986471	3.0768338732513802e-21	No	No
O14957	UQCR11	7.62310234584751	8.08262843596817e-27	No	No
O14964	HGS	8.37176710421175	1.04315012445449e-24	No	No
O14966	RAB29	5.89880139564045	3.30239606531265e-11	No	No
O14972	VPS26C	7.15744350764326	5.40065371580327e-23	No	No
O14974	PPP1R12A	11.7200276184632	7.40911780101372e-33	No	No
O14975	SLC27A2	3.37596170816491	8.39666672333566e-06	No	No
O14976	GAK	11.5240214475309	6.88023845049279e-23	No	No
O14979	HNRNPDL	4.52912302732527	8.49056724654836e-10	No	No
O14980	XPO1	9.6653773334528	8.34091443401756e-23	No	No
O15013	ARHGEF10	5.46680619010129	1.95035984462608e-05	No	No
O15027	SEC16A	8.90805561180018	9.25763359636512e-20	No	No
O15031	PLXNB2	4.80240591825878	1.10695996795547e-12	No	No
O15040	TECPR2	5.24530053057828	6.45196838446235e-13	No	No
O15067	PFAS	8.42627508467452	1.54438325232588e-16	No	No
O15084	ANKRD28	8.81394910669039	1.28413499763716e-26	No	No
O15111	CHUK	10.0698045599057	6.50278997784407e-20	No	No
O15116	LSM1	8.27329642580222	6.724289499795151e-25	No	No
O15117	FYB1	7.74122574304497	6.74077549997053e-29	No	No
O15118	NPC1	3.53348643366839	1.02507529756685e-05	No	No
O15120	AGPAT2	4.55920951015677	8.866854164244279e-16	No	No
O15126	SCAMP1	7.65456576385342	1.61992076314806e-20	No	No
O15127	SCAMP2	10.0836865588786	3.36387348227819e-24	No	No
O15143	ARPC1B	5.13776986547319	6.8516072672177e-14	No	No
O15144	ARPC2	5.38291582994606	2.09418688881218e-18	No	No
O15145	ARPC3	4.90099234519612	3.57487341314204e-16	No	No
O15155	BET1	8.01727284069625	1.38488090721185e-24	No	No
O15162	PLSCR1	4.50552887066042	4.2637508746458e-14	No	No
O15173	PGRMC2	10.3731115511637	2.93471989026575e-29	No	No
O15194	CTDSPL	7.63311176182691	3.1789221884552104e-23	No	No
O15204	ADAMDEC1	7.66258181972678	6.25065356056692e-14	No	No
O15211	RGL2	5.57031453197598	3.3590541396492303e-15	No	No
O15212	PFDN6	9.02565059368617	7.7269724882042e-26	No	No
O15228	GNPAT	5.78715620302635	3.4909060489528704e-23	No	No
O15230	LAMA5	9.23672704462801	7.126039855998071e-14	No	No
O15231	ZNF185	8.30244660058075	1.33368074184767e-24	No	No
O15239	NDUFA1	6.99702301960487	3.2070588233366e-24	No	No
O15240	VGF	8.90920022010408	2.0525936143437e-31	No	No
O15254	ACOX3	5.06659078092916	1.02970049416052e-17	No	No
O15258	RER1	6.22007771308855	6.7185020009904395e-22	No	No
O15260	SURF4	8.53857308270649	4.34421157418312e-22	No	No
O15269	SPTLC1	8.68930308774808	6.05793681768054e-22	No	No
O15270	SPTLC2	4.70646901098151	5.40812729241372e-16	No	No
O15294	OGT	6.55449856707915	3.37803385182383e-16	No	No
O15305	PMM2	3.46678012071649	4.02343196990304e-08	No	No
O15321	TM9SF1	3.96362563713946	2.0668261468803002e-10	No	No
O15327	INPP4B	11.1678881869358	1.3089632880425501e-23	No	No
O15335	CHAD	2.3302871985259	0.0056427515401547	No	No
O15355	PPM1G	2.25681493081112	0.002297477023352	No	No
O15357	INPPL1	10.0921252914973	2.2675155067557503e-31	No	No
O15371	EIF3D	10.0791866800246	4.617505484351211e-31	No	No
O15372	EIF3H	7.85428178394869	1.02533640271421e-18	No	No
O15382	BCAT2	6.62165751487857	1.04768117708777e-19	No	No
O15400	STX7	7.01906481861696	2.66691194345637e-23	No	No
O15427	SLC16A3	9.410251577988	2.6521577512323e-29	No	No
O15438	ABCC3	8.44840417956247	3.30757791267875e-18	No	No
O15439	ABCC4	10.8302585063498	2.72862576631382e-26	No	No
O15460	P4HA2	2.70174324040834	0.0018075248825623	No	No
O15466	ST8SIA5	2.22278195198253	0.0032226276350415	No	No
O15498	YKT6	6.86067127593253	4.422912687283491e-15	No	No
O15511	ARPC5	5.65656315422413	1.5243658204527601e-15	No	No
O15530	PDPK1	5.46678941940309	3.7827159878095e-16	No	No
O15533	TAPBP	10.4544159786569	6.44515558170077e-29	No	No
O15551	CLDN3	7.56731928269026	9.06624328481254e-22	No	No
O43149	ZZEF1	11.0798800857841	7.37675149413182e-26	No	No
O43150	ASAP2	11.4211123658969	4.1369967537887705e-31	No	No
O43157	PLXNB1	6.87632943563472	1.60213251781688e-20	No	No
O43169	CYB5B	7.61151853113061	1.27420832830836e-17	No	No
O43175	PHGDH	7.6864511344289	1.52121280832242e-15	No	No
O43181	NDUFS4	8.96007516290384	4.98194112501829e-24	No	No
O43182	ARHGAP6	6.81014753142378	8.120249383338591e-20	No	No
O43187	IRAK2	2.3944260182189	0.0003208837893801	No	No
O43236	SEPTIN4	4.17603255072915	3.63260024984838e-12	No	No
O43237	DYNC1LI2	7.38091566206056	9.27915822762244e-20	No	No
O43242	PSMD3	8.08834344097203	1.0156800919936399e-11	No	No
O43252	PAPSS1	6.34387970906489	1.15428317426816e-19	No	No
O43264	ZW10	4.83224588762139	6.16926367298327e-10	No	No
O43291	SPINT2	3.91746172846109	3.89323489246897e-10	No	No
O43294	TGFB1I1	7.74975518591705	1.64889598122143e-24	No	No
O43304	SEC14L5	7.23618778327108	6.74588316714512e-26	No	No
O43306	ADCY6	9.62521391870904	1.01711684062588e-23	No	No
O43310	CTIF	4.08476842478411	5.01778515038348e-12	No	No
O43312	MTSS1	10.6810916895203	3.3200612888507197e-28	No	No
O43314	PPIP5K2	5.43564228101573	2.4984331841414697e-13	No	No
O43318	MAP3K7	7.51295064949461	6.8968552059731005e-22	No	No
O43324	EEF1E1	7.15658307518308	6.317680321982951e-17	No	No
O43396	TXNL1	7.49223887987212	9.02782785241529e-22	No	No
O43399	TPD52L2	6.92698751895954	2.39758730074938e-14	No	No
O43402	EMC8	4.96079348216935	7.85962754953536e-18	No	No
O43405	COCH	2.83195582892087	0.0002800086783493	No	No
O43426	SYNJ1	4.68530850302888	4.958619271470799e-13	No	No
O43427	FIBP	8.35644287473379	8.54669528973655e-24	No	No
O43432	EIF4G3	8.98380156827827	2.13495967190941e-26	No	No
O43464	HTRA2	7.96115950367526	2.06556904973933e-16	No	No
O43488	AKR7A2	5.69912242689905	4.277241965618381e-15	No	No
O43491	EPB41L2	5.76762148438852	1.23099355123347e-16	No	No
O43493	TGOLN2	3.16379119780457	1.75569921462939e-12	No	No
O43504	LAMTOR5	9.15776805432284	9.49379804271158e-30	No	No
O43505	B4GAT1	3.02063766739685	1.35458632919767e-10	No	No
O43516	WIPF1	11.0006687136522	4.70404230023838e-29	No	No
O43529	CHST10	3.83620966076455	1.0746930282834402e-09	No	No
O43561	LAT	9.35567842444674	2.27841207738978e-27	No	No
O43572	AKAP10	5.61052001945907	3.3580561818128002e-21	No	No
O43583	DENR	4.12613431167016	2.16740690803804e-05	No	No
O43592	XPOT	7.0855711108099	9.20264504668893e-16	No	No
O43598	DNPH1	5.35490343911188	1.3090779424730301e-14	No	No
O43615	TIMM44	10.0522965062041	1.97353280032853e-24	No	No
O43617	TRAPPC3	8.37577407694669	3.15724345945567e-29	No	No
O43633	CHMP2A	5.1210051588951	7.47327401377359e-13	No	No
O43639	NCK2	7.09002939276171	1.78306470081083e-26	No	No
O43665	RGS10	4.68567226018203	1.0883905986311001e-11	No	No
O43674	NDUFB5	2.47024920384451	1.90171354004834e-06	No	No
O43676	NDUFB3	8.63903716809321	2.18742644542578e-28	No	No
O43678	NDUFA2	8.13068434059668	1.80441313627274e-25	No	No
O43681	GET3	11.953730221232	1.32010050003657e-32	No	No
O43684	BUB3	3.15424379820392	0.0001035578102892	No	No
O43707	ACTN4	6.91737705532085	6.78126197432948e-30	No	No
O43708	GSTZ1	5.95863162227683	3.59262469940325e-20	No	No
O43741	PRKAB2	9.0017202517345	9.37088917599398e-19	No	No
O43747	AP1G1	5.23767447530657	1.0233928236596001e-10	No	No
O43752	STX6	5.84891537506228	2.5540535587477203e-15	No	No
O43760	SYNGR2	5.52225839132827	3.68759657801477e-16	No	No
O43765	SGTA	8.00699279501581	2.9738105592037e-23	No	No
O43768	ENSA	6.84957494284914	2.08048410794499e-15	No	No
O43772	SLC25A20	7.88000688323926	2.57337493207833e-24	No	No
O43776	NARS1	8.48399862195403	4.6748891568950704e-17	No	No
O43809	NUDT21	3.28950042810434	2.96286005850104e-10	No	No
O43813	LANCL1	4.93149502288489	1.0779988069293301e-17	No	No
O43815	STRN	11.3307856316969	1.0394785112512299e-28	No	No
O43819	SCO2	2.87740448303117	0.008289195731392	No	No
O43826	SLC37A4	5.14829389804138	2.4143791859701e-08	No	No
O43837	IDH3B	8.94499727102262	2.60667247003365e-20	No	No
O43847	NRDC	8.77226084340629	2.85881382831838e-17	No	No
O43852	CALU	6.08562638361663	2.2366612805089e-18	No	No
O43861	ATP9B	5.75033861408499	8.7251170985394e-13	No	No
O43865	AHCYL1	5.44302217956281	3.84604390408714e-10	No	No
O43866	CD5L	2.61211229814158	2.42329197842015e-05	No	No
O43897	TLL1	3.46008260116171	3.20056994078358e-06	No	No
O43920	NDUFS5	8.84611573568935	1.37837363009233e-27	No	No
O43933	PEX1	3.08191268507582	5.45345848445375e-06	No	No
O60220	TIMM8A	2.60915966614889	1.01887562117833e-07	No	No
O60229	KALRN	13.575027483321	2.3198508366267598e-34	No	No
O60232	ZNRD2	3.82181716902308	2.18300329663517e-07	No	No
O60234	GMFG	5.59596744336445	2.38326054799011e-15	No	No
O60239	SH3BP5	4.48880401137565	1.32884302288502e-14	No	No
O60240	PLIN1	10.0311128157905	6.8121715560887e-32	No	No
O60243	HS6ST1	3.32160437336392	3.51280956601064e-08	No	No
O60245	PCDH7	6.88377858608542	1.01579469418063e-22	No	No
O60256	PRPSAP2	11.087307076603	2.8018244966025503e-20	No	No
O60262	GNG7	5.06378462697463	2.97760504583797e-20	No	No
O60266	ADCY3	2.53231324232577	8.56294570148043e-05	No	No
O60268	KIAA0513	10.1761403834926	1.74979784118421e-33	No	No
O60271	SPAG9	7.52981936140093	5.8244959348694895e-28	No	No
O60279	SUSD5	7.27394830131537	1.11052024909341e-19	No	No
O60313	OPA1	10.0138964008509	3.06817001733258e-25	No	No
O60330	PCDHGA12	3.32392105037699	0.0008518088117704	No	No
O60331	PIP5K1C	7.46435319899755	4.89348209774713e-24	No	No
O60333	KIF1B	3.05169690440683	2.82183777863484e-07	No	No
O60437	PPL	9.74959044207804	3.83703332093287e-27	No	No
O60449	LY75	5.52394128727202	2.04622030491531e-06	No	No
O60462	NRP2	6.82462408463436	1.25013028962426e-19	No	No
O60476	MAN1A2	4.74141284163497	2.3473404214723097e-18	No	No
O60488	ACSL4	7.83876927069044	8.89986007381128e-27	No	No
O60493	SNX3	5.41241969751754	9.118090314824151e-15	No	No
O60496	DOK2	7.26116373148601	5.06232071966086e-26	No	No
O60502	OGA	9.09363356537608	1.4726088984263399e-13	No	No
O60506	SYNCRIP	8.78326407094268	3.61267230601709e-27	No	No
O60507	TPST1	4.5621714303218	2.1532603859966803e-09	No	No
O60518	RANBP6	6.37348753918765	3.6764541041213803e-10	No	No
O60524	NEMF	5.56556656797282	3.79556158909333e-10	No	No
O60547	GMDS	7.33590013390985	1.87991463466811e-13	No	No
O60568	PLOD3	8.56078839410198	6.80878405635914e-19	No	No
O60573	EIF4E2	4.61653090209865	1.38647139950763e-15	No	No
O60610	DIAPH1	7.41311551144572	3.18257225731075e-27	No	No
O60613	SELENOF	7.75738520026187	5.834333198443319e-22	No	No
O60645	EXOC3	7.82152123643166	2.74683005544384e-25	No	No
O60664	PLIN3	4.27409830246927	7.65781795980713e-06	No	No
O60669	SLC16A7	7.18687693637832	2.0888490709357702e-25	No	No
O60674	JAK2	8.68074464852133	4.46129706464727e-28	No	No
O60678	PRMT3	2.52093315609569	1.99916822031464e-06	No	No
O60684	KPNA6	4.60977737105947	2.21977232209162e-10	No	No
O60701	UGDH	3.15924569581247	0.0013144906865861	No	No
O60704	TPST2	10.6017819593808	8.21329519248207e-31	No	No
O60716	CTNND1	7.36442456024435	1.5275056884860099e-18	No	No
O60749	SNX2	10.6664377031263	7.06279585968525e-35	No	No
O60762	DPM1	2.68668257486207	3.56867321206489e-06	No	No
O60763	USO1	9.51972939872771	1.00013653868244e-28	No	No
O60784	TOM1	6.34787630796434	2.47826569881355e-07	No	No
O60826	CCDC22	5.87186810428328	1.5671518253928e-14	No	No
O60831	PRAF2	3.68856647562627	3.723449824892411e-15	No	No
O60841	EIF5B	7.95584246447325	2.4672445538235503e-19	No	No
O60844	ZG16	4.00360645132544	0.0001035982681403	No	No
O60884	DNAJA2	9.17243898664241	3.47954273378522e-27	No	No
O60888	CUTA	8.79759203917035	5.06160246944516e-30	No	No
O60890	OPHN1	7.4054923903022	8.643296615170351e-17	No	No
O60896	RAMP3	4.75118226661827	1.31706155264328e-17	No	No
O60925	PFDN1	8.04924786116635	5.6606342113125005e-21	No	No
O60927	PPP1R11	3.68447665473361	3.6980090462456905e-09	No	No
O60936	NOL3	4.36633172925172	0.0085548606241298	No	No
O75027	ABCB7	5.60785974175869	5.24101530238668e-14	No	No
O75044	SRGAP2	3.07995025942486	1.10234314174953e-06	No	No
O75061	DNAJC6	5.3937376840794	8.95089563580826e-19	No	No
O75063	FAM20B	3.77265966708378	9.37712314936138e-07	No	No
O75064	DENND4B	2.51605896986413	0.0003741836991642	No	No
O75069	TMCC2	6.72696490709289	5.612602061816281e-19	No	No
O75083	WDR1	5.04702414027178	8.67910760895853e-18	No	No
O75095	MEGF6	5.56795925428852	1.89852226709999e-19	No	No
O75096	LRP4	2.93801498814982	1.10186699719703e-05	No	No
O75113	N4BP1	4.96456846381921	1.95213047932779e-09	No	No
O75116	ROCK2	8.66525802889556	2.82214311477603e-24	No	No
O75122	CLASP2	6.5811326613375	3.81284095954641e-23	No	No
O75131	CPNE3	8.33503037426902	1.64171118570027e-21	No	No
O75154	RAB11FIP3	7.84513738674712	7.99055596076093e-20	No	No
O75165	DNAJC13	8.58363471774108	4.30921264956846e-16	No	No
O75167	PHACTR2	4.27794456427712	6.1465941338186204e-15	No	No
O75170	PPP6R2	8.51265907741451	1.26110419232617e-10	No	No
O75175	CNOT3	9.61162937942851	5.24645924491794e-13	No	No
O75190	DNAJB6	6.79039598083418	1.80499831445968e-25	No	No
O75197	LRP5	8.42714324482901	1.85368088379803e-29	No	No
O75208	COQ9	5.51096773527683	1.00771803985041e-12	No	No
O75223	GGCT	3.72170795601148	9.84461934769927e-06	No	No
O75251	NDUFS7	5.9724195388069	1.21844892878699e-14	No	No
O75298	RTN2	6.58317812426854	1.31300057002587e-16	No	No
O75306	NDUFS2	9.6785067428977	1.55513689143162e-32	No	No
O75309	CDH16	9.52168453085337	2.10621518598658e-29	No	No
O75312	ZPR1	8.08570479369402	1.42415767185506e-17	No	No
O75317	USP12	2.7036355820537	6.78788501739913e-05	No	No
O75323	NIPSNAP2	7.5933685089399	5.06527791987236e-27	No	No
O75324	SNN	3.6298455699121	6.034894990002159e-11	No	No
O75339	CILP	3.71012074468199	3.10987137761e-11	No	No
O75340	PDCD6	5.0824927891003	3.73034318542573e-07	No	No
O75347	TBCA	5.21852687876453	3.69878118856136e-10	No	No
O75348	ATP6V1G1	7.82808837742787	1.32432773218326e-19	No	No
O75351	VPS4B	8.87683053790553	3.1198562822488597e-22	No	No
O75352	MPDU1	8.80966410278113	4.44189116360236e-27	No	No
O75356	ENTPD5	6.28354170778109	3.22316782352666e-09	No	No
O75365	PTP4A3	2.80020258418975	1.54652547194011e-07	No	No
O75368	SH3BGRL	4.12558840888474	1.11717637486539e-10	No	No
O75369	FLNB	6.65250148719083	1.13373911288413e-06	No	No
O75379	VAMP4	6.25224111392373	3.8590873561793e-24	No	No
O75380	NDUFS6	5.53711368493916	1.08747762006506e-21	No	No
O75381	PEX14	5.45454419737841	1.93846082027536e-18	No	No
O75382	TRIM3	4.49637893411322	5.06541738599111e-16	No	No
O75390	CS	7.26081411282313	4.62728537326829e-16	No	No
O75396	SEC22B	7.14110870777224	1.58021842097929e-23	No	No
O75410	TACC1	8.41390074302662	1.72180867573689e-21	No	No
O75427	LRCH4	6.64996245689201	2.42570803948489e-16	No	No
O75431	MTX2	6.05069120900682	7.77162694713507e-20	No	No
O75436	VPS26A	6.97677302781376	1.16666487749954e-21	No	No
O75438	NDUFB1	7.51452376371074	2.21618445488744e-27	No	No
O75439	PMPCB	5.51724031681185	9.8157649497198e-13	No	No
O75460	ERN1	2.84166140461818	1.28772323264749e-08	No	No
O75477	ERLIN1	6.00307632025937	8.319757863576221e-15	No	No
O75487	GPC4	6.2592213273122	7.60910081507176e-22	No	No
O75489	NDUFS3	10.4153250294954	6.01509634532415e-28	No	No
O75506	HSBP1	4.80125298923715	3.3054124474584395e-11	No	No
O75521	ECI2	7.73248576441781	1.2672546062448901e-21	No	No
O75531	BANF1	9.30202119796332	5.1257246380346e-30	No	No
O75534	CSDE1	6.93798728619693	1.3365286567589502e-19	No	No
O75558	STX11	6.82376197320605	2.3753787009268598e-22	No	No
O75563	SKAP2	7.12568427340346	4.15400866610721e-25	No	No
O75569	PRKRA	2.52849383187014	6.25263730157663e-05	No	No
O75581	LRP6	3.13982051699939	3.83792317133468e-08	No	No
O75592	MYCBP2	9.36091021658407	3.90472107649789e-23	No	No
O75608	LYPLA1	5.19272120651011	3.5790705066265497e-13	No	No
O75629	CREG1	4.021612698109	2.00021003435307e-11	No	No
O75663	TIPRL	6.07470598306011	8.62309946734181e-20	No	No
O75674	TOM1L1	9.07415057848944	4.55069753156589e-13	No	No
O75688	PPM1B	7.06366952609374	1.3131898576894801e-19	No	No
O75695	RP2	9.9300349983112	1.93747619029906e-32	No	No
O75718	CRTAP	7.62721527764876	2.89827212613574e-18	No	No
O75746	SLC25A12	5.5351389838714	3.54345911727136e-10	No	No
