Protein_Group	Genes	SAX_42001_B_vs_RAW_42001_B_logFC	SAX_42001_B_vs_RAW_42001_B_pval	Removed?	Contaminant?
O00505	KPNA3	6.02932568686022	2.82086038827618e-11	No	No
O00507	USP9Y	5.71109770936218	9.025610663050491e-20	No	No
O00534	VWA5A	5.2112099450717	1.59754249590589e-09	No	No
O00559	EBAG9	3.98295534619662	2.7448782058021e-14	No	No
O00560	SDCBP	7.02627094169868	1.87615656732487e-21	No	No
O00562	PITPNM1	6.30163441782712	1.95652457099128e-08	No	No
O00571	DDX3X	8.82967605668095	9.24040162452191e-21	No	No
O00587	MFNG	3.60293382040239	6.44110501714573e-08	No	No
O00592	PODXL	4.52313458747421	2.59253360548122e-17	No	No
O00602	FCN1	6.88303415512394	0.0025661878714309	No	No
O00629	KPNA4	6.69556312697078	3.2746721117653904e-17	No	No
O00743	PPP6C	10.7392137471373	3.01208271863147e-25	No	No
O00746	NME4	7.17317761971232	1.02666960470079e-20	No	No
O00748	CES2	6.15106691955437	3.83646826315018e-07	No	No
O00754	MAN2B1	7.72431609740042	8.58683412591985e-13	No	No
O14521	SDHD	6.45654820818313	9.82321916379213e-22	No	No
O14523	C2CD2L	6.24800642622468	1.0907595657772001e-16	No	No
O14530	TXNDC9	5.94601078014111	6.05298758601538e-13	No	No
O14545	TRAFD1	10.6164261387296	6.559314299173919e-18	No	No
O14548	COX7A2L	6.76954268244449	1.48011678317964e-18	No	No
O14561	NDUFAB1	7.03547674954611	1.0862076085362e-19	No	No
O14579	COPE	7.00615608671055	2.86828663746087e-20	No	No
O14594	NCAN	4.96946392320026	7.63797371364955e-17	No	No
O14617	AP3D1	8.41310072322446	8.968669791699021e-14	No	No
O14618	CCS	5.87776009951562	4.57825720181214e-07	No	No
O14639	ABLIM1	6.9516920832476	9.681496378339961e-21	No	No
O14653	GOSR2	3.67887159899359	1.5353922403139301e-10	No	No
O14656	TOR1A	6.87580325890704	6.65911280589545e-13	No	No
O14662	STX16	7.10630238136235	1.1945711874787301e-17	No	No
O14672	ADAM10	5.19038153773716	4.80321565249751e-12	No	No
O14681	EI24	3.50536173336345	9.2608606512155e-05	No	No
O14727	APAF1	5.10844728682478	1.0385078660473099e-12	No	No
O14730	RIOK3	3.957210364838	7.762859084283e-09	No	No
O14734	ACOT8	9.49919021483227	1.42726457783821e-24	No	No
O14735	CDIPT	6.20014239351828	1.8994871383292504e-09	No	No
O14737	PDCD5	5.44401968186922	9.1508863244333e-07	No	No
O14744	PRMT5	7.6188551120414	3.6373711491165e-23	No	No
O14745	SLC9A3R1	3.78283125072665	3.94313572794198e-06	No	No
O14773	TPP1	4.86014271091685	0.0003044795758838	No	No
O14775	GNB5	6.18475714418943	3.17335923401475e-17	No	No
O14786	NRP1	4.29252965301125	9.900906146932991e-15	No	No
O14787	TNPO2	6.91159333345553	9.81652710615776e-09	No	No
O14795	UNC13B	4.06862213014468	2.19389544868529e-06	No	No
O14817	TSPAN4	3.28515381160461	1.9947274538725e-08	No	No
O14818	PSMA7	6.53988524079077	5.62442461327306e-15	No	No
O14828	SCAMP3	5.53102550838696	5.2675554887680603e-14	No	No
O14841	OPLAH	8.10607456134975	5.08584653319363e-17	No	No
O14867	BACH1	4.60634698871833	5.32543159407436e-05	No	No
O14874	BCKDK	6.22578020078149	2.74536408575029e-13	No	No
O14880	MGST3	7.64194948303312	2.57431039066737e-18	No	No
O14907	TAX1BP3	3.66609555158858	9.68487978795057e-11	No	No
O14920	IKBKB	8.63751451529787	3.57682713163686e-20	No	No
O14933	UBE2L6	3.99502053886243	3.33985035560894e-13	No	No
O14949	UQCRQ	7.51445962981746	2.64623799584035e-19	No	No
O14957	UQCR11	8.32551319631054	2.63933902540044e-26	No	No
O14964	HGS	3.59976410115282	1.07988219264516e-08	No	No
O14966	RAB29	7.57877412361739	3.1125652240222297e-13	No	No
O14972	VPS26C	7.19466761545318	7.92249594012764e-21	No	No
O14974	PPP1R12A	7.71082029867063	3.0706831375165903e-21	No	No
O14975	SLC27A2	3.86510884121311	5.49211588602836e-06	No	No
O14976	GAK	12.3913137686593	4.37632369839691e-22	No	No
O14979	HNRNPDL	4.4567051312666	2.53850413693502e-08	No	No
O14980	XPO1	7.15729148360571	4.898693190386061e-15	No	No
O15013	ARHGEF10	7.25959138763419	8.07867046800136e-07	No	No
O15021	MAST4	7.1459917716078	6.45815154445379e-07	No	No
O15027	SEC16A	9.48268027788038	8.105967732593099e-19	No	No
O15031	PLXNB2	3.67230759250159	6.88170560876557e-08	No	No
O15040	TECPR2	3.93831873214035	7.34021988100024e-08	No	No
O15061	SYNM	3.69028172205407	2.80759874061661e-05	No	No
O15066	KIF3B	6.43324954559693	5.86476936018511e-11	No	No
O15067	PFAS	7.4755438627748	9.57762236814962e-13	No	No
O15068	MCF2L	3.54660429644582	1.95393046883372e-06	No	No
O15084	ANKRD28	8.60556826106418	1.0550317567559201e-23	No	No
O15111	CHUK	9.8453986153038	2.20581801057282e-17	No	No
O15116	LSM1	8.76264499880622	9.49548921022685e-24	No	No
O15117	FYB1	5.5752786323935	1.2813989532445802e-19	No	No
O15120	AGPAT2	4.2663704736221	6.79346206226489e-13	No	No
O15126	SCAMP1	7.93454787977454	4.78813921037756e-19	No	No
O15127	SCAMP2	4.58270082831665	4.7325776063016e-09	No	No
O15144	ARPC2	3.48156509888783	8.12190723257993e-10	No	No
O15145	ARPC3	3.07426521747351	4.61998961907376e-08	No	No
O15155	BET1	7.7672450933954	1.32620774332802e-21	No	No
O15162	PLSCR1	5.67181424015942	4.382390683098e-16	No	No
O15173	PGRMC2	6.02848970027061	5.72832537359437e-16	No	No
O15194	CTDSPL	7.56819702808455	8.95766839333113e-21	No	No
O15204	ADAMDEC1	3.33165481331317	0.0003434104925539	No	No
O15211	RGL2	6.19334372895821	4.1641784048757505e-15	No	No
O15212	PFDN6	8.98946993559844	2.26122619950836e-23	No	No
O15228	GNPAT	6.17532966875474	3.21805915547996e-22	No	No
O15230	LAMA5	6.90419885113165	1.82636544674391e-08	No	No
O15231	ZNF185	5.73811710961611	2.59661435374954e-15	No	No
O15239	NDUFA1	7.01374197418113	6.00610043960091e-22	No	No
O15240	VGF	7.23062532268913	2.69912659724923e-24	No	No
O15254	ACOX3	5.24477827842305	2.49915905586681e-16	No	No
O15258	RER1	4.99109815393263	1.1935796433555402e-15	No	No
O15260	SURF4	6.02388294368771	1.10582795223513e-13	No	No
O15269	SPTLC1	8.98423981888924	2.24258844219511e-20	No	No
O15270	SPTLC2	6.07744630654686	1.32066595772251e-18	No	No
O15294	OGT	6.25533224023663	1.43449078158817e-13	No	No
O15305	PMM2	2.93523546125368	1.22612434843757e-05	No	No
O15321	TM9SF1	5.29755057266856	6.35195001254038e-13	No	No
O15327	INPP4B	8.26525819396995	1.11204189894327e-15	No	No
O15357	INPPL1	9.475128898965	2.03165343406508e-27	No	No
O15371	EIF3D	3.55930366134411	9.81629799471577e-10	No	No
O15372	EIF3H	7.91042261385867	8.56183343580364e-17	No	No
O15382	BCAT2	6.6096624057201	1.44402422618592e-17	No	No
O15400	STX7	3.8171957655148	9.436828342021719e-11	No	No
O15427	SLC16A3	5.68675980532884	1.0897990504335799e-16	No	No
O15431	SLC31A1	3.10792534260626	2.20257694902053e-10	No	No
O15438	ABCC3	8.13682218032174	1.5362570965725701e-15	No	No
O15439	ABCC4	11.069160431803	2.35332700955455e-24	No	No
O15498	YKT6	6.56089086826757	1.32727404628769e-12	No	No
O15511	ARPC5	3.62666037674197	6.54707231394123e-08	No	No
O15530	PDPK1	4.52975253142934	1.9512566194149798e-11	No	No
O15533	TAPBP	6.02903868852669	1.41795911261297e-15	No	No
O15551	CLDN3	6.51922355163096	8.819390383340121e-17	No	No
O43149	ZZEF1	7.19564538546469	3.0193587884514203e-15	No	No
O43150	ASAP2	6.69601651895009	1.42706967397633e-17	No	No
O43157	PLXNB1	5.03570832100695	4.71053234678302e-13	No	No
O43169	CYB5B	8.22891326794007	5.1897258296150304e-17	No	No
O43181	NDUFS4	9.00600725206226	8.070801206016501e-22	No	No
O43182	ARHGAP6	5.28419030661304	2.16381734757442e-13	No	No
O43236	SEPTIN4	3.53976641605266	1.2904787371497e-08	No	No
O43237	DYNC1LI2	7.20067908066669	3.36627000756048e-17	No	No
O43242	PSMD3	6.77314774258433	3.79608590991578e-08	No	No
O43252	PAPSS1	5.21677245354236	3.46363243622554e-14	No	No
O43264	ZW10	7.54762108153162	8.323219613918511e-15	No	No
O43291	SPINT2	3.5038794757563	1.29720140153124e-07	No	No
O43294	TGFB1I1	5.36287857017978	2.92525213581217e-15	No	No
O43304	SEC14L5	7.69111687622569	8.33643796404951e-25	No	No
O43306	ADCY6	9.7148464965901	1.3203019470867201e-21	No	No
O43310	CTIF	6.27832247728727	3.2019886908548303e-17	No	No
O43312	MTSS1	7.43739025870401	2.18205410212956e-18	No	No
O43314	PPIP5K2	5.66368792934058	2.8813655854801996e-12	No	No
O43318	MAP3K7	7.54058421824014	9.691234515187311e-20	No	No
O43324	EEF1E1	7.07126911212042	8.58574267619906e-15	No	No
O43396	TXNL1	5.0222863615772	1.1714496788598998e-12	No	No
O43399	TPD52L2	4.2239136240871	9.63961769750507e-07	No	No
O43402	EMC8	5.25557072959317	7.4835235750464e-17	No	No
O43405	COCH	3.40226118558749	0.0001076035609981	No	No
O43414	ERI3	4.25997391896145	2.24345749213209e-05	No	No
O43426	SYNJ1	4.51157751416315	6.88071072134994e-11	No	No
O43427	FIBP	8.64295483057145	3.54679966651319e-22	No	No
O43432	EIF4G3	8.90582539569486	8.22400141704675e-24	No	No
O43464	HTRA2	6.60415646116868	1.1596559757034399e-11	No	No
O43488	AKR7A2	4.19622814216783	3.8687149253891904e-09	No	No
O43491	EPB41L2	4.7213618945773	1.1819053054467e-11	No	No
O43504	LAMTOR5	3.15456727512536	9.13582947121846e-09	No	No
O43516	WIPF1	5.95505033115851	1.2924966166792601e-14	No	No
O43561	LAT	8.91999842689598	6.4017533499379e-24	No	No
O43572	AKAP10	5.52832687829641	9.81510714686044e-19	No	No
O43592	XPOT	6.74729276573709	3.80153655835451e-13	No	No
O43598	DNPH1	4.58559216460341	1.18589479996503e-10	No	No
O43615	TIMM44	10.5823905588389	3.6596617594539604e-23	No	No
O43617	TRAPPC3	4.78258823637945	1.2203670653338202e-15	No	No
O43633	CHMP2A	5.00076270867175	6.40890322380181e-11	No	No
O43639	NCK2	4.8097993136948	1.72869997949971e-16	No	No
O43676	NDUFB3	8.40008749016736	2.58275781429321e-25	No	No
O43678	NDUFA2	7.98357695461763	1.00997258049603e-22	No	No
O43681	GET3	6.71849375157492	5.51346484702536e-18	No	No
O43707	ACTN4	5.0746565077979	7.57922541242895e-21	No	No
O43708	GSTZ1	7.07481561796974	2.2872908571134902e-21	No	No
O43741	PRKAB2	7.09215708264418	8.87083079733206e-13	No	No
O43747	AP1G1	4.85119684678059	1.91726464167215e-08	No	No
O43752	STX6	6.02505593166554	5.692706342220921e-14	No	No
O43760	SYNGR2	6.22448081327415	2.65649971989344e-16	No	No
O43765	SGTA	7.69219664499177	3.5376316654590904e-20	No	No
O43768	ENSA	2.84513057097251	0.00019628539897	No	No
O43772	SLC25A20	7.36619078040493	1.23703225219304e-20	No	No
O43776	NARS1	8.10049157635535	2.3812782016495302e-14	No	No
O43809	NUDT21	3.09711418576583	3.07740493486093e-08	No	No
O43813	LANCL1	4.45839281877709	4.93081441277615e-14	No	No
O43815	STRN	11.9684555079271	1.93056339538603e-27	No	No
O43819	SCO2	5.35190339864221	2.78464714413185e-05	No	No
O43826	SLC37A4	5.9728251131226	9.446100296381491e-09	No	No
O43837	IDH3B	8.88575430833701	4.7744970779547495e-18	No	No
O43847	NRDC	9.21845945229754	3.62781695475688e-16	No	No
O43852	CALU	3.56446983135515	1.23603820372088e-08	No	No
O43861	ATP9B	5.9490829312172	1.18238909386424e-11	No	No
O43865	AHCYL1	5.60663750831395	3.8318982418793e-09	No	No
O43920	NDUFS5	8.12455255407542	2.4295540442427602e-23	No	No
O43933	PEX1	4.65625890328065	7.043158618090671e-09	No	No
O60229	KALRN	7.69362323297496	1.4583982502443102e-19	No	No
O60232	ZNRD2	3.79630740150253	2.53012910843435e-06	No	No
O60240	PLIN1	8.07108303490262	1.49256990331356e-24	No	No
O60245	PCDH7	5.66229371740584	8.779845962908061e-17	No	No
O60256	PRPSAP2	7.19836565142647	3.9157413862281004e-11	No	No
O60262	GNG7	4.89588594437998	1.70474786160616e-17	No	No
O60268	KIAA0513	5.44820145263227	8.804123804799589e-18	No	No
O60271	SPAG9	7.45560159630875	2.69822453186134e-25	No	No
O60279	SUSD5	5.8479613237309	7.71758144383233e-14	No	No
O60313	OPA1	7.47524683772457	3.49941785952727e-17	No	No
O60330	PCDHGA12	3.34866683961834	0.0024353714158486	No	No
O60331	PIP5K1C	7.40402143184204	1.47157388862914e-21	No	No
O60437	PPL	9.60944194521431	2.0854295933096102e-24	No	No
O60449	LY75	6.01544168099809	3.38725979862598e-06	No	No
O60462	NRP2	6.12436766192041	1.30664819368463e-15	No	No
O60476	MAN1A2	5.04599616345757	1.91522777875184e-17	No	No
O60488	ACSL4	7.55479219152777	1.3920573621883102e-23	No	No
O60496	DOK2	3.94446718609991	1.5727977786410001e-12	No	No
O60502	OGA	8.62492146804082	3.8118096560465e-11	No	No
O60506	SYNCRIP	5.44710584237705	1.77140475746319e-15	No	No
O60507	TPST1	3.76698151202216	2.48057221005307e-06	No	No
O60518	RANBP6	6.07511757102249	2.72224096288395e-08	No	No
O60524	NEMF	5.55304369755541	8.7893527229194e-09	No	No
O60547	GMDS	6.61889833789252	2.16389266693465e-10	No	No
O60568	PLOD3	6.94398968004143	2.46285946377572e-13	No	No
O60573	EIF4E2	4.15672594280842	3.73344499173325e-12	No	No
O60610	DIAPH1	4.81929924858902	2.45007581752449e-16	No	No
O60613	SELENOF	7.18862002962679	2.7558711821441797e-18	No	No
O60645	EXOC3	7.05114180928821	8.146682119884991e-21	No	No
O60664	PLIN3	2.9579156812706	0.0035477345084987	No	No
O60674	JAK2	9.09223584798325	1.2437291566382899e-26	No	No
O60684	KPNA6	3.46196609533096	3.32771430567828e-06	No	No
O60701	UGDH	5.45317364002752	2.54817297788306e-06	No	No
O60704	TPST2	5.71044769436048	7.826348571701979e-16	No	No
O60716	CTNND1	7.0441935805741	9.94479185674994e-16	No	No
O60749	SNX2	5.23270310338348	2.88288415281449e-17	No	No
O60763	USO1	4.64402375320681	9.53225247025083e-13	No	No
O60784	TOM1	6.66470247241438	9.44819352554759e-07	No	No
O60826	CCDC22	5.89938083009373	7.57639429633703e-13	No	No
O60831	PRAF2	7.73365117565109	1.27729348347241e-27	No	No
O60841	EIF5B	8.5540302663363	1.3690724223996e-18	No	No
O60844	ZG16	8.16076931425775	2.75562060672175e-10	No	No
O60884	DNAJA2	5.59921392271378	3.1904472942826703e-15	No	No
O60888	CUTA	2.80094043118179	4.84645288096802e-08	No	No
O60890	OPHN1	7.91387772620679	5.40000030958492e-16	No	No
O60925	PFDN1	4.47571855079775	1.3762072717873e-09	No	No
O60927	PPP1R11	3.47709599099628	2.3612740401556e-07	No	No
O75027	ABCB7	3.69884644704344	2.85271540763331e-07	No	No
O75044	SRGAP2	3.27898803216715	2.88312687954022e-06	No	No
O75061	DNAJC6	5.58975342677346	2.29787096296516e-17	No	No
O75063	FAM20B	3.6511815613294	1.38533502692031e-05	No	No
O75064	DENND4B	3.52614089088832	1.43732267805703e-05	No	No
O75069	TMCC2	5.9447072724029	8.843008734864941e-15	No	No
O75083	WDR1	2.82654303104237	8.07304551208464e-08	No	No
O75095	MEGF6	2.97586231742863	2.99527354677206e-08	No	No
O75113	N4BP1	5.62917499812486	1.32064903671456e-09	No	No
O75116	ROCK2	5.10149668477748	1.6123423187146099e-12	No	No
O75122	CLASP2	6.95075817124245	5.69238962297587e-22	No	No
O75131	CPNE3	7.1256200406309	2.03050627263666e-16	No	No
O75143	ATG13	5.40717228113314	2.2622266219833498e-11	No	No
O75154	RAB11FIP3	7.74197313183892	1.8103291250927802e-17	No	No
O75155	CAND2	3.81381278164781	3.0236888624773005e-10	No	No
O75165	DNAJC13	8.85913966960267	9.835012392079082e-15	No	No
O75167	PHACTR2	3.50323652586908	2.50110262343522e-10	No	No
O75170	PPP6R2	8.17994242371074	8.931445657368741e-09	No	No
O75175	CNOT3	9.03780228594769	1.49291538731367e-10	No	No
O75190	DNAJB6	6.04730757430084	9.67846032957415e-21	No	No
O75197	LRP5	7.59175192689371	1.07172540131639e-24	No	No
O75208	COQ9	5.55336632817319	3.1399571697139097e-11	No	No
O75251	NDUFS7	6.12172683415978	2.96486557430302e-13	No	No
O75298	RTN2	4.46465973627832	3.3437818950635602e-09	No	No
O75306	NDUFS2	9.20750130710987	7.76695936125804e-29	No	No
O75309	CDH16	8.26555160997494	7.40549462990853e-24	No	No
O75312	ZPR1	9.18763116229599	7.175012267072119e-18	No	No
O75323	NIPSNAP2	7.5666180961435	1.59337864890425e-24	No	No
O75324	SNN	3.40938853344145	8.646404276229471e-09	No	No
O75348	ATP6V1G1	7.82625572821951	1.6853605941843502e-17	No	No
O75351	VPS4B	6.71371778108312	6.331301440625021e-15	No	No
O75352	MPDU1	7.96633726217303	1.53054598683391e-22	No	No
O75356	ENTPD5	4.21850006843114	9.83787480200167e-05	No	No
O75379	VAMP4	6.07535358308288	3.05240648360055e-21	No	No
O75380	NDUFS6	5.51633383996472	2.0817055792393802e-19	No	No
O75381	PEX14	5.7026813015377	3.34650710963904e-17	No	No
O75382	TRIM3	3.75668317848927	1.88903947101219e-11	No	No
O75390	CS	4.77509703735082	1.68465239028629e-08	No	No
O75396	SEC22B	4.85792364534388	3.2785519336653103e-14	No	No
O75410	TACC1	9.14749041265496	6.27890714743397e-21	No	No
O75427	LRCH4	6.77496870916176	9.3651222785841e-15	No	No
O75431	MTX2	6.20531673457114	3.43991645540018e-18	No	No
O75436	VPS26A	6.59499601664025	2.21488265256536e-18	No	No
O75438	NDUFB1	7.35016229304772	1.78799295268213e-24	No	No
O75439	PMPCB	5.63235912197958	2.0277962455320098e-11	No	No
O75477	ERLIN1	6.05102141352022	3.7610404825849996e-13	No	No
O75487	GPC4	5.01134338213106	1.4468112569384601e-15	No	No
O75489	NDUFS3	10.4566986613639	1.3961367667271701e-25	No	No
O75506	HSBP1	4.57115298492163	3.6311259585568803e-09	No	No
O75521	ECI2	8.47824664883759	3.1351309869661803e-21	No	No
O75531	BANF1	3.97057569935996	1.2411508393071799e-11	No	No
O75534	CSDE1	7.32849225296604	1.62426813887857e-18	No	No
O75558	STX11	4.67353184766821	2.0302233660500998e-13	No	No
O75563	SKAP2	4.85928995130817	1.7391951804282201e-15	No	No
O75592	MYCBP2	9.33294027434684	8.45265414525528e-21	No	No
O75629	CREG1	4.83004231184337	1.87753364689762e-12	No	No
O75663	TIPRL	4.45073769394675	1.6864876166761098e-12	No	No
O75674	TOM1L1	8.53533631798547	1.30745609659836e-10	No	No
O75688	PPM1B	7.17341484912934	8.63042635382782e-18	No	No
O75695	RP2	6.28358207695821	4.1335694489992e-20	No	No
O75718	CRTAP	7.55805142430657	4.38883328869095e-16	No	No
O75746	SLC25A12	5.67929276400647	3.9475809198778e-09	No	No
O75752	B3GALNT1	6.29612897456178	5.2265773689099596e-18	No	No
O75787	ATP6AP2	8.55633711697241	4.37461193768334e-20	No	No
O75791	GRAP2	6.97178198148151	1.52673330357702e-16	No	No
O75821	EIF3G	4.14391038541808	2.41440472077869e-10	No	No
O75822	EIF3J	5.53459664627963	7.15173931251116e-19	No	No
O75832	PSMD10	3.73582590225295	3.52494619358358e-09	No	No
O75843	AP1G2	5.63203242974873	4.28508896328732e-16	No	No
O75844	ZMPSTE24	5.08232537484751	2.3303258205224098e-11	No	No
O75880	SCO1	5.40718987616375	9.84872181318518e-15	No	No
O75886	STAM2	7.9841203323741	2.00961557714926e-12	No	No
O75888	TNFSF13	4.33055422451422	2.41821265604879e-07	No	No
O75915	ARL6IP5	3.23897698743326	1.0511286713022e-08	No	No
O75935	DCTN3	4.62650541960756	1.02213759373531e-12	No	No
O75947	ATP5PD	5.42150442265471	4.490551724691899e-12	No	No
O75954	TSPAN9	6.26589412923623	5.04304627635113e-16	No	No
O75955	FLOT1	5.84289481910451	6.50085572271625e-17	No	No
O75962	TRIO	4.95840645764907	1.70754958559725e-08	No	No
O75964	ATP5MG	5.16198993383676	5.70587315701543e-12	No	No
O76003	GLRX3	5.26674946587996	1.8268747132882897e-11	No	No
O76031	CLPX	6.51213212633538	5.765600422669891e-09	No	No
O76061	STC2	5.51334233773983	4.4042657469094604e-17	No	No
O76071	CIAO1	5.46482895199997	1.26214267356135e-18	No	No
O76074	PDE5A	3.86792594836156	6.131661060317751e-09	No	No
O94766	B3GAT3	4.51770280466693	7.51714779813885e-06	No	No
O94769	ECM2	6.17083616605505	1.75441143535228e-13	No	No
O94804	STK10	10.0189406182876	5.62447525988479e-26	No	No
O94822	LTN1	4.68881196448238	1.05053778150202e-10	No	No
O94826	TOMM70	9.98389923434868	1.31497974881395e-27	No	No
O94829	IPO13	5.04178710761271	3.54912483540054e-05	No	No
O94830	DDHD2	4.78869377275385	1.38306858522119e-09	No	No
O94832	MYO1D	4.33396455387207	7.73366707535164e-11	No	No
O94855	SEC24D	6.60326888233046	7.36389568662714e-16	No	No
O94874	UFL1	7.38319902482382	5.679975025309469e-11	No	No
O94886	TMEM63A	6.83871291194616	7.760821917038911e-21	No	No
O94888	UBXN7	3.3884883739533	3.83069648278055e-07	No	No
O94903	PLPBP	5.15412247535785	1.43276151954722e-10	No	No
O94905	ERLIN2	8.07968190238646	6.2429192532281e-18	No	No
O94915	FRYL	7.94056344952159	9.35132941027902e-18	No	No
O94916	NFAT5	4.4426811151485	7.21545057215861e-13	No	No
O94919	ENDOD1	5.19804012937517	2.25401934862754e-16	No	No
O94923	GLCE	7.05431297534871	1.91557600270706e-18	No	No
O94925	GLS	9.52103528805833	4.60815492848541e-24	No	No
O94929	ABLIM3	7.47453823608691	3.25072744348589e-21	No	No
O94967	WDR47	5.03108516168819	5.11079227765928e-09	No	No
O94973	AP2A2	6.51825914825077	5.08571294094844e-17	No	No
O94979	SEC31A	7.06664977413732	3.19070112846139e-19	No	No
O94985	CLSTN1	5.26636962347869	7.185093603907019e-12	No	No
O94992	HEXIM1	5.51901443965294	2.17938328262189e-09	No	No
O95081	AGFG2	4.21522656306897	2.01861789943748e-06	No	No
O95139	NDUFB6	4.27718565272326	5.12221380794616e-08	No	No
O95140	MFN2	6.56770079698564	2.5205702138905904e-15	No	No
