term,fdr,Odds Ratio,Combined Score,Genes,description
"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.003616009,1.871841,19.22594,CYFIP1;NCKAP1;ARPC1B;DOCK8;SNAP23;ARHGAP6;MYLK;DOCK10;HINT2;KIF5B;WDR91;TUBB1;NCK2;EMD;GIT1;PPP1R12A;PRKCB;ACTN1;TMOD3;PRKCD;ARAP1;TUBA4A;CLIP1;KIF2A;CTTN;LCK;MYH9;PDE5A;MAPRE1;MYL9;ROCK1;ROCK2;SRC;RAP1GDS1;ARHGAP18;IQGAP2;ADD3;KALRN;GNA13;NCKIPSD;PGRMC2;FLNA;HMOX2;USP9X;MCAM;ERBIN;ARPC4;STAM;MPP7;WDR11;CCT6A;DIAPH1;ARPC2;TAOK3;ARPC3;ESYT1;FERMT2;PICALM;CDC42SE2;TUBA8;TJP2,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
Regulation of RUNX3 Expression and Activity,0.01007506,5.018212,45.96397,PSMD8;PSMD12;PSMD6;PSMD11;TGFB1;PSMC6;PSMD14;PSMD13;SRC;PSMC1;PSMD1,Regulation of RUNX3 Expression and Activity
EPH-Ephrin Signaling,0.01454803,3.512209,30.59463,ROCK1;ROCK2;SRC;ARPC1B;ARPC4;AP2B1;KALRN;DNM1;ARPC2;ARPC3;NCK2;MYH9;FYN;MYL9;GIT1,EPH-Ephrin Signaling
Platelet Adhesion to Exposed Collagen,0.01454803,8.744243,75.53181,COL1A1;GP9;FCER1G;GP1BB;FYN;GP6;GP5,Platelet Adhesion to Exposed Collagen
The Role of GTSE1 in G2 M Progression After G2 Checkpoint,0.02082518,3.732178,30.64189,PSMD12;PSMD11;PSMD14;PSMD13;TUBA4A;PSMD8;PSMD6;PSMC6;PSMC1;TUBB1;PSMD1;MAPRE1;TUBA8,The Role of GTSE1 in G2 M Progression After G2 Checkpoint
Hedgehog 'Off' State,0.0212605,3.433383,27.58691,PSMD12;PSMD11;PSMD14;PSMD13;TUBA4A;PSMD8;PSMD6;PSMC6;PRKAR1A;PRKAR2B;PSMC1;TUBB1;GNAS;PSMD1,Hedgehog 'Off' State
Regulation of Cytoskeletal Remodeling and Cell Spreading by IPP Complex Components,0.0212605,39.82324,319.687,ACTN1;PARVB;RSU1;LIMS1,Regulation of Cytoskeletal Remodeling and Cell Spreading by IPP Complex Components
GP1b-IX-V Activation Signalling,0.0212605,9.980296,79.91402,COL1A1;GP9;GP1BB;SRC;FLNA;GP5,GP1b-IX-V Activation Signalling
EPHA-mediated Growth Cone Collapse,0.03451834,8.553132,63.87883,ROCK1;ROCK2;SRC;MYH9;FYN;MYL9,EPHA-mediated Growth Cone Collapse
Cell-Cell Communication,0.0379507,2.667455,19.53212,VASP;SRC;ACTN1;ILK;PARVB;CLDN1;CDH8;CD2AP;CDH5;NCK2;FLNA;FYN;RSU1;CD47;FLNC;FERMT2;SKAP2;LIMS1,Cell-Cell Communication
Cell Surface Interactions at the Vascular Wall,0.03875499,2.153825,15.62087,IGHV2-70;IGHM;CD84;SRC;IGHV3-23;GLG1;IGLV2-8;IGLV2-33;IGKV1-16;INPP5D;ITGAV;FYN;IGHV3-9;PF4V1;FCER1G;TGFB1;ANGPT1;IGLV7-43;GP6;COL1A1;SELP;DOK2;SELL;LCK;ESAM;CD47;PF4,Cell Surface Interactions at the Vascular Wall
Metabolism of Polyamines,0.04345625,4.00595,28.22629,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;SMS;PSMD1,Metabolism of Polyamines
cGMP Effects,0.04345625,19.90835,139.4499,IRAG1;ITPR1;PDE5A;PRKG1,cGMP Effects
Nitric Oxide Stimulates Guanylate Cyclase,0.04345625,19.90835,139.4499,IRAG1;ITPR1;PDE5A;PRKG1,Nitric Oxide Stimulates Guanylate Cyclase
RHO GTPase Effectors,0.04418744,2.103061,14.61015,CYFIP1;NCKAP1;ROCK1;ROCK2;SRC;ARPC1B;IQGAP2;MYLK;NCKIPSD;KIF5B;TUBB1;FLNA;PPP1R12A;PRKCB;PRKCD;ARPC4;TUBA4A;DIAPH1;CLIP1;CTTN;KIF2A;ARPC2;ARPC3;MYH9;MAPRE1;MYL9;TUBA8,RHO GTPase Effectors
Platelet Aggregation (Plug Formation),0.04427243,4.287836,29.32923,COL1A1;PTPN1;GP9;SRC;GP1BB;ITGA2B;RASGRP2;TLN1;GP5,Platelet Aggregation (Plug Formation)
Signaling by the B Cell Receptor (BCR),0.04427243,2.266098,15.27798,IGHV2-70;IGHM;PSMD12;PSMD11;PSMD14;PRKCB;PSMD13;IGHV3-23;ITPR1;IGLV7-43;IGLV2-8;PSMD8;PSMD6;PSMC6;IGKV1-16;STIM1;PSMC1;PLCG2;IGHD;PSMD1;FYN;IGHV3-9,Signaling by the B Cell Receptor (BCR)
Cooperation of Prefoldin and TriC CCT in Actin and Tubulin Folding,0.04427243,4.703557,31.36883,CCT6A;TUBB1;TCP1;PFDN1;CCT5;TUBA4A;PFDN6;TUBA8,Cooperation of Prefoldin and TriC CCT in Actin and Tubulin Folding
Adaptive Immune System,0.04427243,1.569654,10.43492,IGHM;RNF14;SNAP23;IGHV3-23;ICAM2;IGLV2-33;IGLV2-8;PSMD8;UFL1;PSMD6;ACTR1B;IGKV1-16;KIF5B;TUBB1;PSMD1;ITGAV;IGHV3-9;PRKG1;PRKCB;TAP2;TUBA4A;DNM1;TAPBP;HLA-E;KIF2A;STIM1;LCK;IGHD;LCP2;DCTN6;IGHV2-70;PSMD12;SEC23A;PSMD11;PSMD14;UBA7;UBA6;SRC;PSMD13;UBA5;ITPR1;UBR4;RASGRP2;UBE2J1;HECTD3;INPP5D;PLCG2;FYN;RILP;SEC31A;VASP;RAP1GAP2;LNPEP;IGLV7-43;AP2B1;COL1A1;TREML1;PSMC6;SELL;PSMC1;UBA3;UBE2O;SEC24D;ACTR10;TUBA8,Adaptive Immune System
p53-Independent DNA Damage Response,0.04427243,4.092259,26.9292,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,p53-Independent DNA Damage Response
p53-Independent G1 S DNA Damage Checkpoint,0.04427243,4.092259,26.9292,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,p53-Independent G1 S DNA Damage Checkpoint
Autodegradation of the E3 Ubiquitin Ligase COP1,0.04427243,4.092259,26.9292,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Autodegradation of the E3 Ubiquitin Ligase COP1
EPHB-mediated Forward Signaling,0.04427243,4.092259,26.9292,ROCK1;ARPC2;ROCK2;SRC;ARPC3;ARPC1B;FYN;ARPC4;KALRN,EPHB-mediated Forward Signaling
Regulation of Ornithine Decarboxylase (ODC),0.04427243,4.092259,26.9292,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Regulation of Ornithine Decarboxylase (ODC)
Stabilization of P53,0.04427243,4.092259,26.9292,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Stabilization of P53
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,0.04427243,4.092259,26.9292,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A
Leishmania Infection,0.0460983,1.996017,12.91738,IGHV2-70;CYFIP1;NCKAP1;GNAZ;SRC;ARPC1B;IGHV3-23;ITPR1;FURIN;IGLV2-8;IGLV2-33;NCKIPSD;IGKV1-16;PRKAR2B;PLCG2;FYN;GGT1;IGHV3-9;ARPC4;IGLV7-43;GNG11;ARPC2;PRKAR1A;ARPC3;GNB1;ELMO1;GNAS;MYH9,Leishmania Infection
Parasitic Infection Pathways,0.0460983,1.996017,12.91738,IGHV2-70;CYFIP1;NCKAP1;GNAZ;SRC;ARPC1B;IGHV3-23;ITPR1;FURIN;IGLV2-8;IGLV2-33;NCKIPSD;IGKV1-16;PRKAR2B;PLCG2;FYN;GGT1;IGHV3-9;ARPC4;IGLV7-43;GNG11;ARPC2;PRKAR1A;ARPC3;GNB1;ELMO1;GNAS;MYH9,Parasitic Infection Pathways
NIK-->noncanonical NF-kB Signaling,0.0460983,3.57497,22.70958,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;UBA3;PSMD1,NIK-->noncanonical NF-kB Signaling
Asymmetric Localization of PCP Proteins,0.0460983,3.913689,24.78755,PSMD8;PSMD6;PSMD12;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Asymmetric Localization of PCP Proteins
Regulation of Activated PAK-2p34 by Proteasome Mediated Degradation,0.0460983,3.913689,24.78755,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Regulation of Activated PAK-2p34 by Proteasome Mediated Degradation
Ubiquitin-dependent Degradation of Cyclin D,0.0460983,3.913689,24.78755,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Ubiquitin-dependent Degradation of Cyclin D
PECAM1 Interactions,0.0460983,8.303279,52.23408,LCK;SRC;INPP5D;FYN;ITGAV,PECAM1 Interactions
Defective Binding of VWF Variant to GPIb IX V,0.0460983,13.27005,82.70693,COL1A1;GP9;GP1BB;GP5,Defective Binding of VWF Variant to GPIb IX V
Enhanced Binding of GP1BA Variant to VWF Multimer Collagen,0.0460983,13.27005,82.70693,COL1A1;GP9;GP1BB;GP5,Enhanced Binding of GP1BA Variant to VWF Multimer Collagen
High Laminar Flow Shear Stress Activates Signaling by PIEZO1 and PECAM1 CDH5 KDR in Endothelial Cell,0.0460983,3.240651,20.15125,CDH5;PRKAR1A;PRKAR2B;GNA11;GNAQ;GNB1;GNAS;FYN;TLN1;GNG11;VCL,High Laminar Flow Shear Stress Activates Signaling by PIEZO1 and PECAM1 CDH5 KDR in Endothelial Cell
Anti-inflammatory Response Favouring Leishmania Parasite Infection,0.0460983,2.238655,13.74617,IGHV2-70;GNAZ;SRC;IGHV3-23;ITPR1;FURIN;IGLV7-43;GNG11;IGLV2-8;IGLV2-33;IGKV1-16;PRKAR1A;PRKAR2B;GNB1;PLCG2;GNAS;MYH9;FYN;GGT1;IGHV3-9,Anti-inflammatory Response Favouring Leishmania Parasite Infection
Leishmania Parasite Growth and Survival,0.0460983,2.238655,13.74617,IGHV2-70;GNAZ;SRC;IGHV3-23;ITPR1;FURIN;IGLV7-43;GNG11;IGLV2-8;IGLV2-33;IGKV1-16;PRKAR1A;PRKAR2B;GNB1;PLCG2;GNAS;MYH9;FYN;GGT1;IGHV3-9,Leishmania Parasite Growth and Survival
Dectin-1 Mediated Noncanonical NF-kB Signaling,0.0460983,3.451126,21.18996,PSMD8;PSMD6;PSMD12;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;UBA3;PSMD1,Dectin-1 Mediated Noncanonical NF-kB Signaling
RAC3 GTPase Cycle,0.0460983,2.702163,16.49035,CYFIP1;NCKAP1;MCAM;SNAP23;ERBIN;ARHGAP6;MPP7;DOCK10;PGRMC2;TAOK3;ESYT1;EMD;GIT1;FERMT2,RAC3 GTPase Cycle
RHO GTPase Cycle,0.0460983,1.723803,10.51919,CYFIP1;NCKAP1;ROCK1;ROCK2;SRC;DOCK8;SNAP23;ARHGAP18;IQGAP2;ADD3;ARHGAP6;KALRN;DOCK10;GNA13;HINT2;PGRMC2;WDR91;NCK2;EMD;HMOX2;GIT1;USP9X;MCAM;ACTN1;TMOD3;ERBIN;STAM;ARAP1;MPP7;WDR11;CCT6A;DIAPH1;TAOK3;LCK;PDE5A;ESYT1;FERMT2;CDC42SE2;TJP2;PICALM,RHO GTPase Cycle
Cross-presentation of Soluble Exogenous Antigens (Endosomes),0.0460983,3.75,22.86853,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Cross-presentation of Soluble Exogenous Antigens (Endosomes)
Degradation of DVL,0.0460983,3.75,22.86853,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Degradation of DVL
FBXL7 Down-Regulates AURKA During Mitotic Entry and in Early Mitosis,0.0460983,3.75,22.86853,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,FBXL7 Down-Regulates AURKA During Mitotic Entry and in Early Mitosis
SCF-beta-TrCP Mediated Degradation of Emi1,0.0460983,3.75,22.86853,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,SCF-beta-TrCP Mediated Degradation of Emi1
Vpu Mediated Degradation of CD4,0.0460983,3.75,22.86853,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Vpu Mediated Degradation of CD4
Transcriptional Regulation by RUNX3,0.04677558,3.14754,18.97782,PSMD8;PSMD6;PSMD12;PSMD11;TGFB1;PSMC6;PSMD14;PSMD13;SRC;PSMC1;PSMD1,Transcriptional Regulation by RUNX3
Antigen processing-Cross Presentation,0.04677558,2.552966,15.25834,PSMD12;PSMD11;PSMD14;PSMD13;SNAP23;TAP2;LNPEP;HLA-E;TAPBP;PSMD8;PSMD6;PSMC6;PSMC1;PSMD1;ITGAV,Antigen processing-Cross Presentation
CLEC7A (Dectin-1) Signaling,0.04677558,2.650739,15.78232,PSMD12;PSMD11;PSMD14;PSMD13;SRC;PRKCD;ITPR1;PSMD8;PSMD6;PSMC6;PSMC1;PLCG2;UBA3;PSMD1,CLEC7A (Dectin-1) Signaling
Regulation of RAS by GAPs,0.04677558,3.335537,19.80022,PSMD8;PSMD6;PSMD12;PSMD11;PSMC6;RASA3;PSMD14;PSMD13;PSMC1;PSMD1,Regulation of RAS by GAPs
Prefoldin Mediated Transfer of Substrate to CCT TriC,0.04677558,4.658224,27.63018,CCT6A;TUBB1;TCP1;PFDN1;CCT5;TUBA4A;PFDN6,Prefoldin Mediated Transfer of Substrate to CCT TriC
p53-Dependent G1 DNA Damage Response,0.04677558,3.599406,21.14244,PSMD8;PSMD6;PSMD12;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,p53-Dependent G1 DNA Damage Response
p53-Dependent G1 S DNA Damage Checkpoint,0.04677558,3.599406,21.14244,PSMD8;PSMD6;PSMD12;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,p53-Dependent G1 S DNA Damage Checkpoint
Degradation of AXIN,0.04677558,3.599406,21.14244,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Degradation of AXIN
G1 S DNA Damage Checkpoints,0.04677558,3.599406,21.14244,PSMD8;PSMD6;PSMD12;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,G1 S DNA Damage Checkpoints
GSK3B and BTRC CUL1-mediated-degradation of NFE2L2,0.04677558,3.599406,21.14244,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,GSK3B and BTRC CUL1-mediated-degradation of NFE2L2
RUNX1 Regulates Transcription of Genes Involved in Differentiation of HSCs,0.04677558,3.599406,21.14244,PSMD8;PSMD6;PSMD12;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,RUNX1 Regulates Transcription of Genes Involved in Differentiation of HSCs
Somitogenesis,0.04677558,3.599406,21.14244,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Somitogenesis
Vif-mediated Degradation of APOBEC3G,0.04677558,3.599406,21.14244,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Vif-mediated Degradation of APOBEC3G
GPVI-mediated Activation Cascade,0.04677558,3.996046,23.41901,COL1A1;FCER1G;LCK;PLCG2;FYN;LCP2;CLEC1B;GP6,GPVI-mediated Activation Cascade
C-type Lectin Receptors (CLRs),0.04771512,2.340839,13.60927,PSMD12;PSMD11;FCER1G;PSMD14;PSMD13;SRC;PRKCD;ICAM2;ITPR1;PSMD8;PSMD6;PSMC6;PSMC1;PLCG2;UBA3;PSMD1;FYN,C-type Lectin Receptors (CLRs)
RHO GTPases Activate PAKs,0.04771512,5.439319,31.61598,PPP1R12A;CTTN;FLNA;MYH9;MYL9;MYLK,RHO GTPases Activate PAKs
Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha,0.05409485,3.460396,19.58445,PSMD8;PSMD6;PSMD12;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha
Regulation of Apoptosis,0.05409485,3.460396,19.58445,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Regulation of Apoptosis
Chaperonin-mediated Protein Folding,0.05413083,2.659672,15.01521,GNG11;TUBA4A;CCT6A;AP3M1;GNA11;GNAQ;TUBB1;TCP1;GNB1;PFDN1;PFDN6;CCT5;TUBA8,Chaperonin-mediated Protein Folding
Mitochondrial Fatty Acid Beta-Oxidation of Saturated Fatty Acids,0.05438526,9.9509,55.86937,HADHA;ACADVL;ACADM;ACADS,Mitochondrial Fatty Acid Beta-Oxidation of Saturated Fatty Acids
Defects of Platelet Adhesion to Exposed Collagen,0.05438526,9.9509,55.86937,COL1A1;GP9;GP1BB;GP5,Defects of Platelet Adhesion to Exposed Collagen
HIV Infection,0.05492087,2.033665,11.37185,PSMD12;PSMD11;TAF15;PSMD14;PSMD13;VPS4B;VPS4A;HMGA1;FURIN;AP2B1;PSMD8;PSMD6;PSMC6;PACS1;LCK;PSMC1;ELMO1;PSMD1;FYN;CHMP6;CHMP5;SLC25A6,HIV Infection
Thromboxane Signalling Through TP Receptor,0.05965292,4.985222,27.35175,GNA13;TBXA2R;GNA11;GNAQ;GNB1;GNG11,Thromboxane Signalling Through TP Receptor
AUF1 (hnRNP D0) Binds and Destabilizes mRNA,0.05965292,3.331683,18.17366,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,AUF1 (hnRNP D0) Binds and Destabilizes mRNA
Negative Regulation of NOTCH4 Signaling,0.05965292,3.331683,18.17366,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Negative Regulation of NOTCH4 Signaling
SCF(Skp2)-mediated Degradation of P27 P21,0.05965292,3.331683,18.17366,PSMD8;PSMD6;PSMD12;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,SCF(Skp2)-mediated Degradation of P27 P21
Transcriptional Regulation by RUNX1,0.05965292,2.389286,13.01448,PSMD12;PSMD11;PSMD14;PRKCB;PSMD13;SRC;ITGA2B;THBS1;PSMD8;PSMD6;PSMC6;PSMC1;PSMD1;MYL9;PF4,Transcriptional Regulation by RUNX1
RAF MAP Kinase Cascade,0.05989229,1.935919,10.51405,PSMD12;MAP2K2;PSMD11;PSMD14;ANGPT1;PSMD13;SRC;EGF;ITGA2B;PDGFB;SPTB;PSMD8;SPTA1;PSMD6;PSMC6;FNTA;RASA3;PSMC1;KIT;PSMD1;FYN;TLN1;VCL;BCL2L1,RAF MAP Kinase Cascade
XBP1(S) Activates Chaperone Genes,0.06084695,3.631571,19.58032,DNAJC3;ACADVL;DNAJB11;GFPT1;TLN1;ARFGAP1;ADD1;SEC31A,XBP1(S) Activates Chaperone Genes
Apoptotic Cleavage of Cellular Proteins,0.06084695,3.631571,19.58032,DBNL;ROCK1;FNTA;STK24;CASP6;PRKCD;ADD1;TJP2,Apoptotic Cleavage of Cellular Proteins
UCH Proteinases,0.06141495,3.030804,16.27797,PSMD8;PSMD6;PSMD12;PSMD11;TGFB1;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,UCH Proteinases
Degradation of GLI1 by the Proteasome,0.06495871,3.212164,16.89233,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Degradation of GLI1 by the Proteasome
Degradation of GLI2 by the Proteasome,0.06495871,3.212164,16.89233,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Degradation of GLI2 by the Proteasome
Formation of Paraxial Mesoderm,0.06495871,3.212164,16.89233,PSMD8;PSMD6;PSMD12;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Formation of Paraxial Mesoderm
GLI3 Is Processed to GLI3R by the Proteasome,0.06495871,3.212164,16.89233,PSMD8;PSMD12;PSMD6;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,GLI3 Is Processed to GLI3R by the Proteasome
Regulation of RUNX2 Expression and Activity,0.06495871,3.212164,16.89233,PSMD8;PSMD6;PSMD12;PSMD11;PSMC6;PSMD14;PSMD13;PSMC1;PSMD1,Regulation of RUNX2 Expression and Activity
ER-Phagosome Pathway,0.06684592,2.504983,13.07454,PSMD12;PSMD11;PSMD14;PSMD13;SNAP23;TAP2;HLA-E;TAPBP;PSMD8;PSMD6;PSMC6;PSMC1;PSMD1,ER-Phagosome Pathway
Apoptosis,0.06722628,2.032086,10.57303,PSMD12;PSMD11;DBNL;PSMD14;ROCK1;PSMD13;PRKCD;ADD1;PSMD8;PSMD6;PSMC6;FNTA;STK24;CASP6;PSMC1;PSMD1;DNM1L;BCL2L1;APPL1;TJP2,Apoptosis
